id,p_Awns,p_WDR,p_Powdery_mildew,p_Height,p_ave_SpS,p_ave_infert,p_WeightOf1000Particles,p_SampleAreaAverage,p_WKAreaMedian,p_days_to_head,p_seeds_per_spikelet
S6D_455735940,0.9903661989623413,0.07399776328251395,0.6949535638474578,0.47655385104696535,0.8914615551526083,0.507438252835208,0.4401536286258795,0.5134589555945472,0.44930467078914227,0.4232455425838534,0.6642346120941265
S6D_455988032,0.01636540820312554,0.9666990670192742,0.6922813455265013,0.2507520868978764,0.1569389031528488,0.3698154272044477,0.3970107733284022,0.43858302632013724,0.3746879859171516,0.7479294342698043,0.16599172684307242
S6D_456002999,0.20901875533779055,0.7830095332296483,0.3692261570803891,0.04380749491760077,0.1569389031528488,0.3698154272044477,0.3970107733284022,0.43858302632013724,0.3746879859171516,0.8534601407949707,0.16599172684307242
S6D_456208046,0.6902564059695868,0.5262833656045028,0.9944731972278156,5.06604398133898e-4,0.8069438009962684,0.4149326424422468,0.33269657373540173,0.3669997638462851,0.29890334849588324,0.4341456040125088,0.7801073851182465
S6D_456431921,0.6048355909349776,0.04020369627414505,0.3824004332448828,0.007928501418672967,0.5394154082822891,0.27237782219925544,0.8586183212823294,0.9194913555973061,0.8802796291704041,0.19093590088712237,0.7177058305858586
S6D_456477973,0.33028113635261525,0.2735929459742494,0.9641813746639738,0.005847235305656937,0.42113808140245046,0.523530514362623,0.6066511401266801,0.8382421301521074,0.4308256205753793,0.41684922136071,0.08841863304260127
S6D_456498423,0.7696398153392906,0.7180004722938239,0.71278409694350775,6.395035401857675e-4,0.21566385857324818,0.16395930348548146,0.7488699559541473,0.6817718046029909,0.6526706540189642,0.772282474110204,0.4352087460746862
S6D_456553222,0.18737479785051486,0.2513457978774159,0.9277077127771443,0.5605619233235772,NA,NA,NA,NA,NA,0.5671155758177121,NA
S6D_456758090,0.26342325451689735,0.38568774714978815,0.9206659019596433,0.34465046355984696,0.6206794310672612,0.11515377837217518,0.6354380870247005,0.4138518487384212,0.6102112419477594,0.2475032412719606,0.7657998796080211
S6D_456763891,0.4224412429922456,0.3406684644386193,0.07229832840890357,0.2829892646711682,0.5712329329923348,0.0809434828327944,0.5914932596756547,0.43786204055757993,0.5859556040018047,0.5178417378538676,0.7755977838820461
S6D_456791228,0.878660020204494,0.9446064125112169,0.3787694541222043,0.19860540937570684,0.20592947396536984,0.12850060265211238,0.933516207484307,0.8064663116944897,0.8298024524402163,0.9262759941374701,0.49278252186914495
S6D_456833285,0.2965584024671621,0.6028153690784803,0.4689945215247233,0.5011913044965528,0.17247752303010463,0.4002487077131397,0.8986793707904369,0.7825084678447565,0.864025808822176,0.9528418685148003,0.29966852035743546
S6D_457093364,0.861361359866929,0.4956706839656905,0.21743720913633516,0.3988636503932813,0.17247752303010463,0.4002487077131397,0.8986793707904369,0.7825084678447565,0.864025808822176,0.6329803762724571,0.29966852035743546
S6D_457473285,0.6322561676215612,0.31077009006454226,0.4065919458913989,0.7914368955641775,0.7823254244277311,0.7531630007258623,0.7725297953755819,0.7585678942817081,0.526979608331792,0.6358687099835829,0.27963724902706527
S6D_457584965,0.0978027709970927,0.7465085419535561,0.7974679359411537,0.010460533979532368,0.7540827277928528,0.3982772565602005,0.9833235298735586,0.6862166922468661,0.7894585924323962,0.29759519482361635,0.8235633320452587
S6D_457609016,0.2802032593078961,0.6279314181885722,0.06704228696643233,0.5173197424549942,0.9111474041616183,0.407326265106867,0.8419261251365213,0.4437435013186142,0.7495531602253466,0.8959973978026732,0.28378526868753096
S6D_457677528,0.2039913226116563,0.20412716620930973,0.016949209059836243,0.7006289277354112,0.6096072219292664,0.5999860267540247,0.0013155679393261192,0.007463307749389201,0.007169124347242165,0.10433405503636137,0.24889086359067425
S6D_457677563,0.13704370555757672,0.841612675495263,0.0029449760915297527,0.5507468946469838,0.6033734719715507,0.9623171907329152,0.004434963689225606,0.009954843077536123,0.0035173547832198335,0.6420362479993403,0.18371308655186866
S6D_457723702,0.672686329217456,0.34476534620650523,0.43521929218281696,0.45814103207621215,0.21763846531980957,0.3198368414739585,0.7687823994207008,0.6565202974074027,0.6896926817439506,0.2986225276305068,0.3182316620734554
S6D_458009032,0.5815554972539245,0.1771427909192808,0.22470418743631074,0.13466976666509395,NA,NA,NA,NA,NA,0.7751548045507142,NA
S6D_458130950,0.8344308289294752,0.9468170400779108,0.9063000572148987,0.030289652146843177,0.2495146164501422,0.09765196719686108,0.9509257750136406,0.9215873058421294,0.9865465279346473,0.6005247102298262,0.5147612585878596
S6D_458302351,0.34132162987824266,0.08003933496694637,0.7880934421337427,0.17695262410516494,0.35382001526104456,0.4229403622705318,0.5022876451973582,0.4279012968925968,0.4269388646598665,0.17836851641072354,0.25506579388758654
S6D_458302359,2.226110729042109e-5,0.24540728981072812,0.3921805914822254,0.9900094537587177,0.41896790173047505,0.5663524628927943,0.65636800600025,0.4765451606456364,0.49260235052144263,0.5609479051507991,0.7079814796813448
S6D_458362947,0.13760681982646983,0.9233405358292599,0.7822144266843862,0.1752366528621197,0.6603652595401822,0.9234489251270402,0.43694109099722434,0.4364547787269798,0.30240932920956587,0.76916291751369,0.503800266905141
S6D_458746801,0.937631416240906,0.5802483779035548,0.2621048194273898,0.17257243777753925,0.2709735996145682,0.9200749715177643,0.08643375709421064,0.23470413889798894,0.028108925094625016,0.49991078530904887,0.17086710326285942
S6D_458969115,0.9659055615066774,0.09766730516761801,0.03976522564951536,0.8093065577320173,NA,NA,NA,NA,NA,0.17631665051276266,NA
S6D_458981309,0.05084675926998672,0.5322783288219546,0.6063831013552534,0.4010963060120426,0.2709735996145682,0.9200749715177643,0.08643375709421064,0.23470413889798894,0.028108925094625016,0.7831703823544379,0.17086710326285942
S6D_459274019,0.009853630461849214,0.7947092769058287,0.3631780703543829,0.2976034398093606,0.7910142455314076,0.07438122606834277,0.2826510303084317,0.4348829636897278,0.28136504258737505,0.9016918160260026,0.2890518590341362
S6D_459750797,0.11801550867475223,0.07440800515853976,0.330944072838914,0.2156967582589432,0.7132244024382122,0.8636093157504848,0.08261889666349362,0.20096781698597493,0.013775671742704186,0.7738570683901969,0.4933764481940668
S6D_460103586,0.4333497631458072,0.5692788471766842,0.3442141636490841,0.246092942890403,0.4853927353029023,0.9555574748635115,0.09990895802589393,0.2103161828892356,0.017730390410557823,0.6997532350590474,0.7823093042009168
S6D_460304719,0.01879507844847205,0.004388286037589816,0.3261920588504549,0.044439816477493926,0.6987332227024199,0.6408613087874195,0.6733868104808796,0.6835498648336191,0.5119858246921387,0.08944251002858428,0.8672570802373236
S6D_460368662,4.934642393292678e-4,0.9761381151213124,0.19972302400860512,0.0997860763103949,NA,NA,NA,NA,NA,0.20275056948650197,NA
S6D_460368696,0.030540224117865417,0.004652908159711455,0.25501850310645197,0.04395281443751455,0.48224417680604725,0.9633174016023249,0.10576736211202852,0.20890174045753107,0.018781704439272226,0.3538136285767981,0.8210215091794607
S6D_460700568,0.1967060543855865,0.7717605036098467,0.06617678402614807,0.49138632673323945,NA,NA,NA,NA,NA,0.5713756798490421,NA
S6D_460847252,6.03427006471673e-4,0.402693706867975,0.054606905775635005,0.46625693425639547,NA,NA,NA,NA,NA,0.49146363648842317,NA
S6D_461501363,0.0013104049513563154,0.3336409041802708,0.6204057863080998,0.11892693682791346,0.524385372295285,0.22282686688916784,0.9085901896811215,0.8436535379540178,0.8766970967821315,0.0010436610471926942,0.9168529786821494
S6D_461526529,0.0414033210702358,0.7375405662031712,0.866976935154759,0.22639571476029133,0.685539076429474,0.2923579623736107,0.29788946116401793,0.7344721681384685,0.16008705682797966,0.007414948887222521,0.49014481134181676
S6D_461923517,0.008322445216904121,0.5394405343396023,0.9964234037143853,0.6925696867592841,0.2756532547976958,0.5989538042903366,0.6121706505371731,0.7254375847938701,0.7016790926193345,0.12561287806106453,0.4888388756919835
S6D_462186904,0.3438586929062948,0.6732775029135306,0.2612742870313898,0.7096954133601465,0.21331901754513213,0.6004144595896486,0.6394525710491882,0.8059095014812123,0.7083898304096643,0.13950731642428446,0.5399048129587387
S6D_462301721,0.8161550993035066,0.8859760126834811,0.009579649856878288,0.3287694491750117,0.21331901754513213,0.6004144595896486,0.6394525710491882,0.8059095014812123,0.7083898304096643,0.8068816749046829,0.5399048129587387
S6D_462301729,0.01478754216224338,0.8723679464604015,0.6909008554253058,0.8706290149820555,0.21331901754513213,0.6004144595896486,0.6394525710491882,0.8059095014812123,0.7083898304096643,0.049840084551576756,0.5399048129587387
S6D_462303873,0.6149146956366187,0.6543311667777565,0.019174231818723374,0.3556565845357693,0.21331901754513213,0.6004144595896486,0.6394525710491882,0.8059095014812123,0.7083898304096643,0.6723838771166712,0.5399048129587387
S6D_462467015,0.2477575925314352,0.8513260692680673,0.4200862144074565,0.7430459616453037,0.21331901754513213,0.6004144595896486,0.6394525710491882,0.8059095014812123,0.7083898304096643,0.09242347779507294,0.5399048129587387
S6D_462522603,0.052854443454456286,0.5948144941186999,0.9853236031292855,0.7913012064739847,0.8346870504365729,0.812818652105409,0.523610820925209,0.7342524769603811,0.264163170889795,0.4764784585561883,0.3070675965823512
S6D_462543306,0.5623053164575909,0.5108740268521452,0.6681425800621759,0.3341428208046815,0.5655871881823752,0.09632682361851204,0.4618713794634818,0.4389364802732292,0.5349055875024273,0.9668900349742131,0.657675665749679
S6D_462604819,0.6724060468582487,0.6396951590173379,0.3671878991703752,0.48032428697528495,0.6089157310719916,0.4537989179805537,0.3228256185523448,0.6236343679205999,0.07263784551826163,0.15156268500766965,0.024603306431183122
S6D_462605012,0.010688278104321242,0.580119549402639,0.5781645707788834,0.9847999837112128,0.739711764764359,0.5838927301044494,0.7112971770720778,0.9360806499835949,0.2709034635958624,0.6189216085915541,0.13667368758925744
S6D_462615552,0.46033897862797957,0.3583330196260194,0.40611671616043665,0.33307964004258894,0.3061645754047874,0.1884666489597583,0.2833550511497823,0.2833934944742348,0.25903654667688525,0.3177169433130886,0.9384541230401202
S6D_463051540,0.8726901637237285,0.3840852979282072,0.14505596706366367,0.7879008845778404,0.7048603982618391,0.8969798474864278,0.0821571060171316,0.11548090584119315,0.05040781007464172,0.4740263492727055,0.8636530640481271
S6D_463374702,0.5342973402990947,0.8426899938667753,0.936537103885744,0.0589515059229921,0.701639359831367,0.08310176862124738,0.9354179232008577,0.9493399327968493,0.7950478192787654,0.1052591450343897,0.5998403310610956
S6D_463581482,0.9125979903312318,0.012108563477941182,0.23425385465991327,0.5107159739430489,0.6536254030558366,0.10398679216782662,0.33960343289179573,0.38324289918571497,0.1175351864220974,4.471756221605689e-5,0.938598447695846
S6D_463680510,0.0955976217203602,0.8921632099887915,0.142539169273758,0.6616160637197182,0.7016393601349609,0.08310176868973178,0.9354179232515415,0.9493399327973162,0.7950478192840356,0.06205795850717178,0.5998403310475384
S6D_463757406,0.6047960516031231,0.5529762680919168,0.38365044064643306,0.6803930145417827,0.2920839004732073,0.2471866919347298,0.3485790669957026,0.322017393730211,0.32215578054331945,0.3471760183676247,0.937818353269394
S6D_463762068,0.26894415869499394,0.036084804575923904,8.503290015760602e-4,0.6594023916358613,0.3622610758794804,0.10545259908635293,0.2823120514979662,0.5261897448672146,0.204098207501789,0.4540451190092646,0.13753636821602586
S6D_463762106,0.9911031186094061,0.13211374309274118,0.93973742212151945,0.002317905955252553,NA,NA,NA,NA,NA,0.019069337194197723,NA
S6D_463762374,0.08680165606620956,0.44922242428768866,0.08598607118397152,0.42827288005997144,0.5617246409567365,0.09078296215312655,0.23342215360432045,0.26034487693770936,0.07907102912508486,0.44212454434734216,0.7067920221557562
S6D_463784589,0.6470434901951653,0.5195934005030626,0.26624897769483435,0.721763409930597,NA,NA,NA,NA,NA,0.16515426289284374,NA
S6D_464009240,0.09828535736613915,0.32442539716135843,0.6413827740398712,0.6251905250921197,NA,NA,NA,NA,NA,0.9226093198245493,NA
S6D_464484857,0.002120604884394573,0.9091771510431091,0.44535592286079595,0.6076281318152421,0.9587046906852517,0.8349169733604322,0.7927296660019203,0.47714037181061164,0.6162864155799543,0.3829743709769996,0.397315404052222
S6D_464495675,0.4008835368263569,0.9630174096438173,0.462256983254109,0.14692314107917928,0.5544313484940242,0.03857679936494474,0.0032321682130930156,0.022271784087137075,0.012111865118541806,0.9675822719380118,0.06135103981227697
S6D_464542028,0.0036482177716361695,0.7649701928607833,0.20406559299442376,0.10087479451219458,0.49897093185705255,0.9053328933924187,0.308783134309038,0.3677855556586297,0.3270272992761327,0.6601815679774996,0.48964468770187153
S6D_464675297,6.596425292207528e-4,0.8275492958829707,0.3417024605488166,0.49633181369528956,0.8980243173992792,0.8091797043439373,0.8086039607621709,0.5675516005998644,0.6602849402011601,0.2864723128104182,0.34604197719311547
S6D_464765734,0.23218803674120117,0.8078296720198499,0.016509248925987877,0.1470634297715424,0.0676997704926616,0.1366160585696842,0.073418677581044825,0.19165230828805777,0.026468028559963577,0.5461189386026044,0.26331707269260146
S6D_465742312,0.8466958315467676,0.005423467987393603,0.3068117227187209,0.13231066923045826,0.8889538210702841,0.1121191588807499,0.06096143587765712,0.13561585809352605,0.02073690306527899,0.00829228232537849,0.0665196407463714
S6D_465742328,0.8146566547891371,4.7058706694364e-4,0.3137023808161431,0.05004182949927638,0.8889538210702841,0.1121191588807499,0.06096143587765712,0.13561585809352605,0.02073690306527899,7.816330196012905e-4,0.0665196407463714
S6D_466227006,0.8872222961363272,0.012053780494771483,0.08782032799456008,0.8429572216670114,0.9317559614691718,0.1778277244545966,0.6069257620836993,0.6927056110594193,0.22262168455007908,0.004998424868109731,0.2724673803913326
S6D_466537410,0.24799906537489588,0.01668043095211087,0.014296112177903372,0.2944800235109228,0.8980243173992792,0.8091797043439373,0.8086039607621709,0.5675516005998644,0.6602849402011601,0.9024702414569794,0.34604197719311547
S6D_467197993,0.05741016815452593,0.47019018882555663,0.226756543998619,0.9142099083170105,0.7225092989325603,0.6544863617024022,0.6974264339988956,0.6967572560067912,0.9728208717723087,0.8777338246610682,0.9633927193999625
S6D_468573722,0.9164254063301905,0.15422096833500537,0.9861334404469942,0.7142428800037546,0.6018363476942568,0.902695599365573,0.14948846722254006,0.7027111993196625,0.2002454132447477,0.44555119542887234,0.5800387534303986
S6D_468605373,0.9288852483691512,0.06273720434625252,0.28109045796883203,0.015770895197317645,NA,NA,NA,NA,NA,1.1020003729029224e-6,NA
S6D_469584195,0.9289338876462441,0.6357890423969896,0.01903432140024294,0.24942882444603823,0.8408298471447897,0.7146161753863822,0.01932278742194925,0.20504972367302748,0.010524496723356569,0.8424260490978743,0.3893717183128571
S6D_470030153,0.12423371691060216,0.9095192487213271,0.24043726545017685,0.5014526194899664,0.8976961532227941,0.49042214124895833,0.2929354657393403,0.19109296703868767,0.958076494247782,0.023615353240248223,0.05940089670070092
S6D_470030161,0.12060462074730213,0.7408075379567483,0.11756305366957848,0.8290665933190551,0.3942049232522189,0.3968182038286482,0.28814796111499247,0.3462683599874695,0.58194893675484,0.007915726041973404,0.34966138853850515
S6D_470053464,0.5879450683184941,0.0012580998330816247,0.13695922871384436,0.04515785229125761,0.846598266692381,0.23353632336062005,0.08585526113137819,0.49100367552459534,0.06990887118833432,0.2941926064394629,0.30209929386604395
S6D_470081950,0.9427579519800809,0.23695800283554058,0.9968757035453524,0.04959989239553219,0.457240025297477,0.48550207439720416,0.1883557929156499,0.358516210940359,0.6721327592286535,0.8867947060624228,0.3987558925235667
S6D_470096063,0.38504791975744823,0.9118267089056599,0.021311459200296194,0.1840974664425014,0.8252014976717,0.996874175799925,0.6385542845593934,0.41319740061968735,0.9183594815617029,0.0012604699153299008,0.25456754375258095
S6D_470099472,0.09713156506889083,0.013170895498243556,0.06485999509790855,0.2971282200390591,0.37420023972039984,0.15720852883849734,0.5144014207891194,0.40459321326476416,0.1767876337106564,0.0027272736693076016,0.6317770921307977
S6D_470373596,0.07642291735762637,0.007506323877429256,0.5197531486738952,0.45640403277109975,0.9832616822099722,0.42449484970630946,0.7415363536848727,0.5486626759549061,0.20525014902537367,0.19700000840386597,0.4397769924785594
S6D_470449270,0.1404871581915855,0.0424691952137231,0.007277599312211544,0.7518729089262937,0.5046698423908922,0.3502500208750772,0.535544935102368,0.993669139511457,0.9602747169634408,0.5478516631799064,0.6481794324217698
S6D_470959336,0.1603681917209558,0.03441126997199234,0.42777685205781113,0.26505355711132006,0.1704691418718109,0.18886155572149346,0.00444671433024352,0.025677284631862037,0.005058187553468976,0.21275582651776273,0.616516742378896
S6D_470959356,0.8138100198019582,0.6102111746608849,0.8544025565499176,0.12018226049315338,0.04220105965497567,0.3138182254345661,0.19865373291187058,0.1742958697044736,0.08235053639424608,0.29831485129223734,0.8819998420535309
S6D_471008416,0.675542383382053,0.1283573575381853,0.6038739639956392,0.04406408589507793,0.021126395386784853,0.3018590836289325,0.03611040308675917,0.11126592090042493,0.015320211330329127,0.2296464631571704,0.2499297898067533
S6D_471095067,5.7057830906321305e-6,0.0072073867530026425,0.6146271535709072,0.5412387226863653,0.015686079327995837,0.7045696875398119,0.028158474870896417,0.5115384405055772,0.10528257009760829,0.5132212355809771,0.02525326500623888
S6D_471110594,0.0028903513230910914,0.008843078554614999,0.48557447318857383,0.8291182724455305,0.7506809964385303,0.13405376021188645,0.2967514037023701,0.33579841910378516,0.11881811884729412,0.02583200694274113,0.8950407710970067
S6D_471248917,0.12075647951505125,0.1490748941917677,0.16948450819334046,0.06313118477634706,0.2134664300134977,0.15502363738557326,0.8312268363767292,0.6624706823671813,0.9890110233741959,0.2948542667503301,0.5890309189740072
S6D_471614978,0.04663940367395483,0.5767240608277167,0.04691330401414877,0.9191090524704204,NA,NA,NA,NA,NA,0.25640326025972937,NA
S6D_471924382,0.2766057336816786,0.11130132208451153,0.210140619063736,0.9827534779459364,0.02931523459523671,0.6681727472965244,7.344552269228103e-5,0.0019489413357819663,5.155100407843806e-5,0.07921439399019968,5.51627448176428e-8
S6D_472099826,0.10218939826645736,0.5055262038741757,0.7034304371086972,0.04457723816857863,0.7525835445565975,0.5020739774607493,0.4556716457354907,0.5030875867740758,0.9975568095635421,0.6761898597207672,0.7149732781442245
S6D_472309912,0.2065076864662566,0.6047459211545589,0.9403716089327736,0.23239342826342926,0.021126395386784853,0.3018590836289325,0.03611040308675917,0.11126592090042493,0.015320211330329127,0.7230191987654475,0.2499297898067533
S6D_472310412,0.8184501299914422,0.005325547994840903,0.7393835253204096,0.1015269523760172,0.19497351321593984,0.03939396241295028,0.5924600918901128,0.47572849059268274,0.32232603755399925,0.005726506995261367,0.47184607856302996
S6D_472310424,0.8184501299914422,0.005325547994840903,0.7393835253204096,0.1015269523760172,0.19497351321593984,0.03939396241295028,0.5924600918901128,0.47572849059268274,0.32232603755399925,0.005726506995261367,0.47184607856302996
S6D_472404065,0.015872941596671693,0.6666482226567128,0.6389545845489704,0.20978943961483984,NA,NA,NA,NA,NA,0.09531102267175696,NA
S6D_473049509,0.9375410017128675,0.309873609779458,0.7603807774836964,0.007950164026682298,0.2898053615702393,0.7081126954804755,0.20807961848278836,0.24793926365138547,0.15988007506908675,0.7000313292430762,0.4503690765291263
S6D_473287249,0.9062628346666144,0.038763912115371314,0.6834558265003946,0.640976061657076,0.5627954052133298,0.13668585251562101,0.2645130760928947,0.3438893383202851,0.14650335359423988,0.024244590730958394,0.6332889244090805
S7A_258782,0.15106805616864036,0.17083183375838779,0.9571435725429847,0.527169144283819,0.3765673630084705,0.1160296213714014,0.2031737356953521,0.24137925479862435,0.1753407033178764,0.5022770229971989,0.6718141794256681
S7A_299563,0.8908313090178324,0.19936079476709484,0.49862122512355744,0.8856807555270791,0.15933940655696224,0.5278201731690131,0.17336396857834807,0.2924208692067762,0.1999865012453145,0.15068403771580008,0.029525018560652837
S7A_665525,0.43349179775902225,0.418944850281296,0.3748104999915097,0.18877800753664298,0.3117654880008093,0.7778704858209954,0.9863083187367825,0.26192096767304196,0.226946800384671,0.04127253013845805,0.24025440488020147
S7A_819439,0.2551815755423241,0.1151608299854759,0.2727293408972041,0.5441049366333033,0.8977770750387885,0.4887394320017834,0.33032519587614395,0.4253646317986268,0.26716672193062574,0.05285650092690817,0.46918314924882676
S7A_1274273,0.7741776350434082,0.15982847407656406,0.8766140432344729,0.3873505087749881,0.031758730278997796,0.7171357619198377,0.9415198160755591,0.8013325173721833,0.956907994901167,0.3125310391396952,0.5615926361124304
S7A_1443755,0.9255107776192485,0.3025051496358937,0.7657789491020336,0.6409498799062028,0.4188478145231401,0.010361306060871052,0.1865257301112886,0.11132246713316472,0.09490914537595822,0.402208031586064,0.4225735395754169
S7A_1736054,0.1583415436576338,0.6701152231421246,0.8734767962665186,0.28248744865722797,NA,NA,NA,NA,NA,0.26698118753582306,NA
S7A_1846544,0.2851338981463022,0.6693006143581919,0.8861468005999154,0.6638145691872215,0.4188478145231401,0.010361306060871052,0.1865257301112886,0.11132246713316472,0.09490914537595822,0.8435594905867363,0.4225735395754169
S7A_1923199,0.5971979183627616,0.28216248236529623,0.7417564246964927,0.6847828398176734,0.23657137158638672,0.4528771474105392,0.92031279642328645,0.9371088646421397,0.7052052281001173,0.6316614326919365,0.12616644139687241
S7A_1923223,0.8394738170785927,0.23732150622417064,0.7859451362524635,0.6172726713619725,0.8385192670399917,0.5361867316872881,0.27653304266047635,0.27351846263699237,0.1277803061843794,0.7429210910110855,0.09393898987358189
S7A_1925764,0.6930058370321774,0.0666796706263051,0.48724376712668527,0.061679724740531905,0.4685341465389117,0.29404098711021975,0.3435498562607384,0.14105494576503802,0.01792023535553602,3.913969446390972e-4,0.10905535280065824
S7A_2083137,0.9295229678458612,0.008163185491519464,0.6597483725627932,0.04111619848809083,0.30370283594664266,0.013176102253062615,0.685836313105574,0.9008036006013416,0.6816213886441456,0.004417028313383416,0.6336849655919322
S7A_2083139,0.8207587807349473,0.8231059991341437,0.33914420800182676,0.3464188010339718,0.021215961642898573,0.8732905402425417,0.9985690850705694,0.8342150890011448,0.6481453772873065,0.180938927840418,0.10469366077719243
S7A_2083140,0.36606748253163157,0.7061753097656498,0.8901258946581222,0.3919940074532816,0.30370283594664266,0.013176102253062615,0.685836313105574,0.9008036006013416,0.6816213886441456,0.48272483070853256,0.6336849655919322
S7A_2083164,0.8207587807349473,0.8231059991341437,0.33914420800182676,0.3464188010339718,0.021215961642898573,0.8732905402425417,0.9985690850705694,0.8342150890011448,0.6481453772873065,0.180938927840418,0.10469366077719243
S7A_2083173,0.8424925102621363,0.10737469869374155,0.1343090847211723,0.11804192999045457,0.14045401513963768,0.7669491802681804,0.4982587927775163,0.19294465963667795,0.05474244529695575,1.5459776815971624e-5,0.019559824703047034
S7A_2108266,0.9353829265103635,0.006914775799231695,0.2969255212378626,0.4550709073557093,0.015480245580194597,0.3738173983087706,0.4738025897524434,0.7419514091649235,0.9181376017986961,0.0042853536155926086,0.026127582208419837
S7A_2720131,0.4189875694882962,0.14461844653369826,0.16382686271886693,0.1516217771531709,0.8200801905449675,0.31871889108864104,0.4421690784025344,0.43543658955570663,0.2712217772713227,0.0261422353187152,0.4623832820600523
S7A_2720136,0.28167883538531097,0.0018749765540922185,0.050166009216133185,0.11349058688297253,NA,NA,NA,NA,NA,5.955060314768182e-7,NA
S7A_2723042,0.7524749528202586,0.15239866264377386,0.49367557760944636,0.2620243024882185,0.30370283594664266,0.013176102253062615,0.685836313105574,0.9008036006013416,0.6816213886441456,0.04013057211399011,0.6336849655919322
S7A_2974209,0.5596008206810663,0.5189530586629068,0.534174056021145,0.023646498278668836,0.8301628692056177,0.4303774997616472,0.21075003810222379,0.08850748844863132,0.021286615964835984,6.52592047112188e-4,0.9892915515895764
S7A_3057019,0.3451197066617421,0.3625068990316477,0.7598796953723184,0.8123280724179565,0.26534443793862134,0.2214039187138154,0.16944530747849199,0.229863933667551,0.21151154354141682,0.06698925315887401,0.05404011151435526
S7A_3057041,0.22700301950882493,0.2050509498713727,0.2162833353688931,0.24520594718088431,0.22084067379709044,0.1465540942198147,0.8806478714237468,0.7696616550763927,0.6395548486741881,0.05516944971283038,0.17545863032898007
S7A_3285368,0.32735369276057746,0.3284283504885037,0.5101154937210092,0.529799286536081,0.25613985884762985,0.22322221968580652,0.11139231205352026,0.0566442090537075,0.04773655954596582,0.08631697839916812,0.3208429343934282
S7A_3542320,0.45660771654469734,0.14906585724187807,0.5404451427326123,0.6078235999450512,0.22341659934751998,0.11024263188637963,0.5833586786814301,0.4655689127720616,0.2719099438145152,0.02309986412082021,0.5883758621170433
S7A_3571986,0.6378623681953816,0.5372282489845794,0.8700200574016892,0.7770728973182529,0.8498447635600369,0.30021302433247343,0.37452441558312144,0.3652326826138015,0.21899671180324032,0.46732640483230015,0.4799702150451335
S7A_3584861,0.213012945113779,0.4404787310512651,0.8035534071593198,0.31678835232224667,0.15933940655696224,0.5278201731690131,0.17336396857834807,0.2924208692067762,0.1999865012453145,0.7396825998640266,0.029525018560652837
S7A_3765529,0.8844513028438321,0.16833958993205808,0.026687921753962767,0.0010255764697652118,0.9597601916197683,0.9021175301490287,0.27559321664339176,0.06068350742050015,0.013549882119381103,1.0503003080390862e-8,0.26894171965550784
S7A_3765553,0.9014724778136491,0.5583514657489179,0.219958840050913,0.022715101132984125,0.811205001381991,0.37233066403890946,0.1587760605962574,0.06690578707012895,0.014454736217936305,1.1435199485464658e-5,0.9430232126497053
S7A_3779998,0.8851256605721558,0.05494696568304557,0.13109422148563826,0.016018421280591548,NA,NA,NA,NA,NA,1.0463555164617384e-4,NA
S7A_3846007,0.833063812226876,0.07425871383576667,0.6529377534725218,0.430590478427905,0.06958923626840424,0.05971769498676676,0.8748294390582405,0.6944970840322238,0.7027263188452834,0.715269554471987,0.0059894587970702766
S7A_3846047,0.48025394349013895,0.521572746158731,0.2956032547671058,0.4130320062274848,0.7934322352173714,0.1259233003745908,0.3520811380473021,0.35778459715722544,0.28420330806004146,0.0472433024255497,0.4385389022732785
S7A_3851833,0.9044553261356908,0.6304855193209269,0.39586142331647545,0.36671950518729624,0.12813031119450258,0.7245908652851409,0.15576830442844647,0.26343549790849446,0.2884666962127023,0.8205184594249849,0.02801429179714953
S7A_3957294,0.9067090732908569,0.7498995519550011,0.21793708767568853,0.2934523203049056,0.3205455306191876,0.42171558485996696,0.6713943418844006,0.8620648949690984,0.4874017359562247,0.05261940042488955,0.015542962853324474
S7A_3957352,0.6353693833055643,0.23560690220191927,0.4521293106046118,0.0094562313495366,0.8838325874974228,0.04809204001465001,0.6525401618796953,0.6030545537435188,0.47738536883510985,3.6316621606796934e-4,0.47058912405715436
S7A_3960166,0.47024281470493323,0.8634798790747185,0.33690824725981017,0.14874400683420363,0.4905581356283951,0.7830994004321403,0.20597780275510696,0.0615357194710059,0.022768563266848906,0.4999897159596737,0.23321983104301033
S7A_4068150,0.36228732463890967,0.19754888311579838,0.37360136834695523,0.4121989308151761,0.5007857242009435,0.34587018838982686,0.4339727476229428,0.199540641825036,0.1329746165359326,0.29648514036943624,0.17619951429220312
S7A_4204660,0.22266261224944994,0.6990234762401969,0.40096169489553657,0.2617555887332304,0.860293960539983,0.034260016390458954,0.6038410492963155,0.5848991591297292,0.44432324400021816,0.6184696402932212,0.38596762421065633
S7A_4249660,0.6436208743199079,0.24121062502079307,0.4030743913586058,0.7540657215637678,0.47857891568514244,0.6137790277461859,0.05777814996896062,0.06129125998831868,0.05930690959527964,0.8726109938202378,0.17907122582278467
S7A_4249710,0.9222973536780112,0.03015984756886611,0.6011794921077505,0.01124717312140541,0.4479559318818429,0.45310988624926785,0.24760121409499808,0.21468384165405519,0.21236048349033718,0.0012711104599726717,0.028600546582824647
S7A_4327054,0.1734276282846257,0.13893339631228738,0.052659123369657765,0.776933895631044,NA,NA,NA,NA,NA,0.11164426094679401,NA
