id,p_WDR,p_Height,p_Rust,p_ave_SpS,p_ave_infert,p_WeightOf1000Particles,p_SampleAreaAverage,p_WKAreaMedian,p_days_to_head,p_seeds_per_spikelet
S6D_146374990,0.8097187087440991,0.007136315612393127,0.09388640647929229,0.032461926242215756,0.32352149869635616,1.7693953361224812e-5,1.1479821030666897e-4,1.785367908940886e-4,0.5384925128727323,0.9518413546256864
S6D_171243302,0.6416436795761945,0.4099202666536105,0.8534251553138277,NA,NA,NA,NA,NA,0.7635777696494277,NA
S6D_225477080,0.7738691392643786,0.5288428944867357,0.6249296731230893,NA,NA,NA,NA,NA,0.38583543718724445,NA
S6D_229305823,0.7454156204091997,0.8128355490398582,0.3249058703086142,0.011072172196368309,0.4538733331550776,0.10873890162911982,0.15767245502213706,0.11100855016371071,0.5255680724476626,0.7143518103027102
S6D_230030551,0.3181111415368413,0.2787928796036818,0.8463535333925941,0.05172558261553983,0.16996341992672612,0.34335614302581363,0.25474472730662145,0.8126894345447643,0.26487575704319066,0.7925607509983408
S6D_250410640,0.7998941194829526,0.40687417973830986,0.06192199272669937,0.601687558923166,0.6161720182380175,0.0207087648137114,0.18970862630348756,0.007310369439624656,0.5799569139837268,0.7309922346640765
S6D_291799043,0.6084246696154095,0.26575079946357993,0.27300294339275727,0.009434486009798371,0.19685588082152966,0.23548574372148326,0.1946942190146068,0.801972478563254,0.34828289619845554,0.5335868902143606
S6D_291799081,0.5899340277202343,0.055479969248170204,0.31418278039878267,0.4151050319401468,0.8889581262021508,0.12523842383986425,0.2199064293048617,0.015735352478774254,0.9040870426633225,0.9938724925389307
S6D_306129602,0.6677087401501085,0.703163272395964,0.8523338378833776,0.0016796763863921131,0.5119918582460943,0.09621002370444408,0.09530147188315127,0.17600713181453845,0.38254376598320494,0.7044884089417903
S6D_309074502,0.399198972105523,0.3846046731182571,0.9019503335068463,0.25638736145313645,0.5166214326589139,0.5736737565440705,0.20991635741116685,0.35818106530531174,0.7380279012594929,0.5827044398567233
S6D_323045603,0.8179255522845108,0.26056462599198604,0.17316063979025453,0.9741783835867374,0.0616467676391041,0.33240063020868194,0.7892227986239566,0.9316221077212479,0.8984164902785908,0.9105729297983234
S6D_342073868,0.10911018578631317,0.001072944547171488,0.5369611481697627,NA,NA,NA,NA,NA,0.05537595058652946,NA
S6D_353360604,0.7000027899994476,0.06402636198975452,0.1251462214261744,NA,NA,NA,NA,NA,0.36609959047394114,NA
S6D_353360614,0.1953262880339338,0.5772272566891846,0.8469748139029274,NA,NA,NA,NA,NA,0.041745032316894394,NA
S6D_357593858,0.34309136461032985,0.3776683385966353,0.9891520135317917,0.0016809308556306384,0.855558994148903,0.11322883361548358,0.04943110193833237,0.09532668005744752,0.15963365090078085,0.4931347507408955
S6D_365012508,0.9819879401903144,0.32427772154733125,0.7020467750469551,0.12637706984531272,0.16799272763623924,0.22175524689024237,0.7808427504579788,0.3644569581888181,0.6458844252168698,0.12028224720085935
S6D_365012565,0.635374292089622,0.23236706092677442,0.6448450979719276,0.9737120303960868,0.5683477847261562,0.35361762473285496,0.6388051948934507,0.27962657391546963,0.6563626972670796,3.364776890460734e-4
S6D_365012570,0.2293899357041137,0.4319347502081651,0.1847933794642198,0.22897596602139073,0.5684549498185962,0.01199218153351379,0.053244244171524756,0.01312777652734332,0.38581067839063943,0.7785277066402616
S6D_366859164,0.9114517263139048,0.15627603954647062,0.18114999998276027,0.12637706944163946,0.16799272577255978,0.22175524776508873,0.7808427510507254,0.3644572118145967,0.7992234566517221,0.12028224615315919
S6D_366859168,0.2123799551321419,0.3953642267344003,0.7593546995924982,0.9737120303312685,0.5683477847867082,0.3536176578356379,0.6388051948683005,0.27962657390657636,0.6417286312699753,3.3647768904622775e-4
S6D_380576702,0.15395586003090522,0.2170022316682317,0.6524416470748311,0.24137612290492894,0.4238480348576731,0.5491684679787568,0.0885847834002058,0.22850269074649918,0.48698058275428746,0.7561675306214563
S6D_385696940,0.9053616349596487,0.3214537648708094,0.9633918778141417,0.04117227997056072,0.5538558989417213,0.26671865256417937,0.22480352283932675,0.1470514525416977,0.7659042146832127,0.42680329103457004
S6D_386087080,0.560383007062849,0.46472733684769874,0.7910288399050056,NA,NA,NA,NA,NA,0.5453691146068385,NA
S6D_386744377,0.39662731369622806,0.11705589885588931,0.5713790950596405,0.020845293188443394,0.08888204596897838,0.6467353066538144,0.07600242667303574,0.23844185596446132,0.21722962196965304,0.2103765995742327
S6D_389611017,0.9725482871184656,0.6650528343545907,0.16109814046212517,NA,NA,NA,NA,NA,0.6199732941919582,NA
S6D_389611062,0.24234394726366365,0.30219469082868294,0.44309883007272355,NA,NA,NA,NA,NA,0.3290759299030517,NA
S6D_396009819,0.9330544988742052,0.9687762983713811,0.6053820925659016,NA,NA,NA,NA,NA,0.3018636013087358,NA
S6D_406119811,0.2113885594121859,0.14812609759449782,0.29448379935352037,0.21355617522654327,0.8890880190452768,0.3726575995402033,0.4612417797255973,0.26805161602063815,0.6645073813437061,0.6261018849848241
S6D_407817549,0.9077284476821027,0.025166633960247195,0.9309213223393626,0.6229604249039393,0.603770142393746,0.2892473639419649,0.38526630360570624,0.2083193586525167,0.8216461004452152,0.5223690058733472
S6D_408267682,0.9839036968483565,0.21092474499616215,0.5314217170188531,NA,NA,NA,NA,NA,0.1140479566804548,NA
S6D_409340678,0.7110608289090083,0.8612399300121516,0.058774954543951756,NA,NA,NA,NA,NA,0.7190361500849496,NA
S6D_411724906,0.1699865624395092,0.03886194060864874,0.7620526806091532,0.9152365545320983,0.9918001102154481,0.2697164616890363,0.5232408039962043,0.36326359833073396,0.711988451749356,0.5167529726998961
S6D_414565005,0.35201866574685525,0.8811758947542354,0.5574561340218075,0.7086272999648096,0.11692333947167984,0.974996175215144,0.9955326366201207,0.9994114151812286,0.3970427959393765,0.166994246013958
S6D_422078602,0.29349456803231444,0.5462716817793726,0.41523276935483366,0.36188426959631714,0.26725224440206163,0.4541859262524367,0.12185229398701074,0.7207331617089686,0.36002760123079025,0.6300802054473253
S6D_426070224,0.04519897536092388,0.7664156257245468,0.08836163933591133,0.30095977542722296,0.6128537425593351,0.1661299771648403,0.4718347450200219,0.11154777202372586,0.22332486238611715,0.26402717204142345
S6D_433499616,0.8962162603373929,0.2808267845995248,0.8739579624817605,0.27931889282658645,0.8842799715521816,0.5329611233655909,0.5304928659068143,0.45714884087589225,0.5267777364646808,0.6296169702950103
S6D_436276129,0.7821322496055495,0.40804254096414994,0.33412030211961197,0.31107914349346916,0.26300942806878197,0.1591169028803922,0.3629730592901609,0.18567671624538998,0.4210042419779987,0.6528599213546231
S6D_436810635,0.2631225334236356,0.6708317990800423,0.16294172896793419,0.5524765104499199,0.5713100310203469,0.6858588364894798,0.45375577718329296,0.1481606063628271,0.41403039632084404,0.9597264273463678
S6D_445853078,0.3125317153700009,0.39082003006627564,0.7482107367342568,NA,NA,NA,NA,NA,0.5383467486987313,NA
S6D_446735025,0.023743382301305325,0.08677888171054925,0.45463255415055936,0.21484612841754389,0.7476521932290024,0.5699854509666358,0.5123728804274575,0.8584522081856573,0.1591236276597335,0.461518867301567
S6D_446742471,0.6430080946610313,0.7991401979734214,0.35987800878082155,0.7993055030507418,0.10722901662807902,0.5698133281296636,0.7047495088631912,0.6222422283210981,0.650499845612976,0.470520519334081
S6D_448553621,0.2412897306808286,0.5018229423714642,0.26381157504223884,NA,NA,NA,NA,NA,0.4855699029804229,NA
S6D_449226591,0.2912810550016291,0.958285785869895,0.05152804114698852,0.8650005698832361,0.7513672712090446,0.9431167077383602,0.7051972658901958,0.5175939860694554,0.059201843212341884,0.07377568159979181
S6D_450638667,0.027250952766736468,0.8080765327866042,0.8448383306318283,NA,NA,NA,NA,NA,0.9200686019630765,NA
S6D_454270126,0.482146429866366,0.6174891087498039,0.11331060001976986,NA,NA,NA,NA,NA,0.49646711427476153,NA
S6D_454273319,0.14020482894323114,0.6522043430667408,0.026947186313806264,NA,NA,NA,NA,NA,0.0895895143767299,NA
S6D_454800902,0.16003894410337488,0.2838346059127659,0.13835785008464413,0.4683089670766296,0.20069435824228896,0.8214737599560294,0.8243958757840251,0.5675908121049148,0.10113361700492338,0.5431795092607287
S6D_454861356,0.22544152609259044,0.5856567611096153,0.3758835797180593,0.70762577795325865,0.14998230290888265,0.7364987984703312,0.5710817272920568,0.7864608097286903,0.23107330193068465,0.8506497663329511
S6D_454939717,0.41734567876060125,0.9042152435949179,0.27511804452522187,0.7306140861060489,0.3837723041523058,0.37994815434316076,0.5135493089616656,0.34267902166829955,0.5718378289445858,0.2836214888290576
S6D_454940719,0.5572510891846333,0.7558195850579367,0.3345677688266455,0.5247677916354175,0.11077343906155643,0.9476097791564723,0.8198051546040859,0.9286798609602237,0.9171544855555172,0.6875264229018858
S6D_454999317,0.8055532602048674,0.10387858219699853,0.4488820006605797,0.19137487883488494,0.2615076208363849,0.6405247637514005,0.6085968702717484,0.5153963604444902,0.7484919639860719,0.3241452396745732
S6D_455282222,0.9290739723495293,0.8069198416575549,0.736287122850176,0.4908395975801936,0.7632684833664907,0.8006930799671232,0.9616154312218669,0.7041313697132839,0.7327611438707912,0.5143575412839942
S6D_455423695,0.2785719751396433,0.8958191544998465,0.4986718680872826,0.5395315898374595,0.8428673680806827,0.6417874312141747,0.9420340872239714,0.5591574745465637,0.484625310018296,0.4387485593074987
S6D_455423696,0.30378634017032435,0.8490943583083339,0.32046733827115864,0.9599571620911396,0.292397487563557,0.9581131729360476,0.8708822485102874,0.9621933280726038,0.8243954172447598,0.7450779984512501
S6D_455504680,0.7262214285423364,0.965337517580606,0.6591646323922954,0.5395315898374595,0.8428673680806827,0.6417874312141747,0.9420340872239714,0.5591574745465637,0.71382963551052,0.4387485593074987
S6D_455504755,0.5708102676327287,0.9951277323326226,0.2439750010832084,0.19137487883488494,0.2615076208363849,0.6405247637514005,0.6085968702717484,0.5153963604444902,0.680835505409623,0.3241452396745732
S6D_455735940,0.06873545435884201,0.9943151852520449,0.9225871687203796,0.9491483738475808,0.24043050846990735,0.7138298952981004,0.5556220845399914,0.764231099026857,0.3130667302248343,0.9362114145894362
S6D_455988032,0.6498367031126274,0.7264916645937907,0.0011243440028540904,0.19137487883488494,0.2615076208363849,0.6405247637514005,0.6085968702717484,0.5153963604444902,0.7791700421308937,0.3241452396745732
S6D_456002999,0.6937915191191302,0.2208462879320302,1.7906335933282423e-5,0.19137487883488494,0.2615076208363849,0.6405247637514005,0.6085968702717484,0.5153963604444902,0.7764211353856869,0.3241452396745732
S6D_456208046,0.4470546687448993,0.016627303236061302,8.659961261295283e-4,0.6989626075943656,0.09057575489277897,0.5518333402321088,0.422942524571446,0.6270375464098057,0.5372505518132327,0.5161444164885929
S6D_456431921,0.04722064726198081,0.054305756463658816,0.013476010058086886,0.6835959420461728,0.08020988575219797,0.8676453196578959,0.8004989242460653,0.9908147722189424,0.15926676389589026,0.6396421589355679
S6D_456477973,0.7071093198741594,0.004124689690866903,0.025798107703373065,0.4201699403210034,0.22245469425028136,0.5156626893068718,0.6652574645028017,0.29187403364351006,0.28655977714770725,0.6172433867495332
S6D_456498423,0.6038226647536689,0.007668602404122348,0.0013123167981460005,0.25616455873042665,0.035903041367863896,0.8717403786209822,0.7188343040719671,0.9575075915936069,0.6091273325246638,0.904872428366113
S6D_456553222,0.40322016454749576,0.9247941441220234,0.06611192990119238,NA,NA,NA,NA,NA,0.9318808283519182,NA
S6D_456758090,0.5272827560985778,0.30801385189522745,0.006084236387371561,0.6741234756448113,0.0376116109424639,0.7578213019717206,0.8386149005761699,0.8985318034196046,0.38690068911717546,0.9696964841347749
S6D_456763891,0.1609306240200844,0.4461014081559511,0.7472508854996367,0.6342303773209126,0.02306510372408074,0.7528981261655763,0.9169697034139938,0.9163358539524222,0.6262032820782764,0.9892110534703132
S6D_456791228,0.5964085317682444,0.3553668094034056,0.3625070302334388,0.25059108471591673,0.034207658610321635,0.945669013006665,0.7055819296141669,0.9990902415286496,0.90325797316368,0.9018671828858286
S6D_456833285,0.2876381772911851,0.586613162619498,0.36490201956590484,0.2019722285923351,0.3498908887461699,0.8404698109743971,0.8638500595948609,0.7644408572417649,0.5283687858887274,0.8928729237193944
S6D_457093364,0.9163064324446911,0.7299047681855979,0.7265026106107875,0.2019722285923351,0.3498908887461699,0.8404698109743971,0.8638500595948609,0.7644408572417649,0.976891143710015,0.8928729237193944
S6D_457473285,0.38779333982116915,0.6996640288223772,0.1887427315918021,0.7425349242349717,0.9247206969304429,0.5991248015477372,0.609203065574122,0.3963814959507327,0.5583771002520446,0.6336639804768833
S6D_457584965,0.45973937214949867,0.12703694256398784,7.36057384839798e-4,0.8084603510549939,0.5338540869266715,0.7827196401986614,0.9314082496101534,0.6757608390452658,0.4109876055645373,0.47606401993974545
S6D_457609016,0.5980329396023549,0.8596930656063788,0.8515724631883704,0.8777620923848604,0.3211234013510031,0.7929612177587163,0.8494193184081698,0.8284462557649862,0.9234066060961614,0.3017980604451948
S6D_457677528,0.3000902475104598,0.7294775937132147,0.7285351926019041,0.7585663696742008,0.5891232657452228,0.0454285389330005,0.08054549363007169,0.13712444288520786,0.19703901429061876,0.2888303459033647
S6D_457677563,0.909113030399194,0.9565655540183531,0.3367776888386492,0.7978785473528124,0.8824216366672998,0.14659115974082151,0.10343246501835604,0.14937640118659573,0.911140621536122,0.3664366611909009
S6D_457723702,0.6279685859386105,0.5090747343796955,0.6878034043520431,0.2617537365497131,0.301744089132444,0.6903631244708108,0.996011028230398,0.601192102173442,0.7380852560396992,0.9349526602545839
S6D_458009032,0.18267044334273122,0.4577845116197766,0.7131980092455017,NA,NA,NA,NA,NA,0.7565161142332483,NA
S6D_458130950,0.48404379072045567,0.07147481951425637,0.3855525874572914,0.30921055148697446,0.027613303926171142,0.9181259721921723,0.8137190850601248,0.8481835004202258,0.9862227063044202,0.8663600597432792
S6D_458302351,0.09358834394363394,0.2972677144878741,0.3863327940592144,0.39014993784491214,0.5255863423549993,0.38902101842379766,0.7238645339183398,0.3315412466256267,0.09622659479478482,0.69584853310821
S6D_458302359,0.19238369488874874,0.6399057797358182,0.2167263644953763,0.25638736072822976,0.516621433317848,0.5736737577926444,0.20991636653447476,0.35818106504807984,0.574767373481414,0.5827044399595874
S6D_458362947,0.8249402252374123,0.48867851725403044,0.804453954064045,0.6471851180629773,0.464806240021859,0.293489011633234,0.31452138433077415,0.20515497157637272,0.8665454502808249,0.19482417002114455
S6D_458746801,0.9412251814420548,0.11009450681386286,0.8223923642616134,0.4944866809987364,0.962349980981044,0.04792304043190877,0.469325838717368,0.03869419835471193,0.8571695003525603,0.524172987953863
S6D_458969115,0.2595171592249495,0.7015730273127486,0.14804829664761127,NA,NA,NA,NA,NA,0.13959111554087145,NA
S6D_458981309,0.9810031913969122,0.10865252874396197,0.9257941356016024,0.4944866809987364,0.962349980981044,0.04792304043190877,0.469325838717368,0.03869419835471193,0.9672682054491767,0.524172987953863
S6D_459274019,0.6023359548407712,0.6641703681935807,0.05153153144017227,0.6548467723147817,0.03689395910306926,0.2886642956380617,0.41354232088789034,0.2835634316865082,0.6965131973566525,0.39865930355527346
S6D_459750797,0.3922250731683612,0.32956285549574504,0.15422737801333591,0.9386962794759368,0.7589248677863207,0.04178162325164764,0.48047852562016713,0.03195730240255098,0.6167064407012806,0.8858454464988956
S6D_460103586,0.8147753017185857,0.31136575192417143,0.8425529684847466,0.8993125739681379,0.8532252403451215,0.04550431097141123,0.471247225904027,0.03248633495080324,0.8447425243616768,0.4152352118594649
S6D_460304719,0.05846862166510041,0.6856186979664225,0.07831108238884259,0.7953956155166333,0.6009234793989386,0.5131622395516677,0.6001887698133963,0.4112191712133444,0.1025659165394435,0.1827599038128018
S6D_460368662,0.6760421326869803,0.8763543516858883,0.36327956470280276,NA,NA,NA,NA,NA,0.558942443960619,NA
S6D_460368696,0.17322501379161379,0.2633932576864952,0.14680218821677843,0.8885388319534155,0.84262752494382,0.04807406848521053,0.4700998561330464,0.03560289778581325,0.1924563500874472,0.4128701869009863
S6D_460700568,0.8028553441097566,0.8735809422978488,2.9066334490119127e-9,NA,NA,NA,NA,NA,0.6949514762048778,NA
S6D_460847252,0.7770798031953505,0.7019910091318653,1.1259532297529117e-8,NA,NA,NA,NA,NA,0.6024152122137576,NA
S6D_461501363,0.24813997867035148,0.8907154081596924,0.18118428635609388,0.51666236864205906,0.18602878008878054,0.8331266907430059,0.8373289487279802,0.686215903157958,0.02101380308495752,0.9375374179788685
S6D_461526529,0.5691212795618039,0.6518522043512867,0.0251719108894871,0.8786138427107207,0.38068336205057884,0.22920814990907376,0.8606902033773248,0.1921228040959959,0.0790670104392793,0.6890244685606126
S6D_461923517,0.7032792297172247,0.2779409550507899,0.0027018898734772327,0.20456970766310809,0.3561656500393203,0.5402192990186845,0.7293969773204759,0.771406707353202,0.4907329871531676,0.941397108279562
S6D_462186904,0.5832654836188463,0.6926315149862162,0.012541735036734019,0.17115513579709532,0.39493284881818924,0.5488294766964085,0.7238814582270876,0.7201957787642328,0.42984547428309083,0.9962822032817608
S6D_462301721,0.9183801077073812,0.18813520998772681,0.0791691479738908,0.17115513579709532,0.39493284881818924,0.5488294766964085,0.7238814582270876,0.7201957787642328,0.8260492042226155,0.9962822032817608
S6D_462301729,0.9444559221703526,0.45689584594582866,0.01876910746137327,0.17115513579709532,0.39493284881818924,0.5488294766964085,0.7238814582270876,0.7201957787642328,0.21252037724960038,0.9962822032817608
S6D_462303873,0.6093203365454244,0.17055614928366009,0.08713294944698417,0.17115513579709532,0.39493284881818924,0.5488294766964085,0.7238814582270876,0.7201957787642328,0.9627319875743078,0.9962822032817608
S6D_462467015,0.8290028401452302,0.5539761771674037,0.010069689754392234,0.17115513579709532,0.39493284881818924,0.5488294766964085,0.7238814582270876,0.7201957787642328,0.3230181158295443,0.9962822032817608
S6D_462522603,0.8574794384321466,0.9605837356175886,0.0829605130463802,0.9164747564032354,0.8235872083898134,0.5060440364231801,0.7854556122163407,0.21998066357079246,0.5443341889218278,7.907043403846832e-4
S6D_462543306,0.4860429134315145,0.40805111954306206,0.2096619219338904,0.6755791881761914,0.09275794069929216,0.7729050209581643,0.9014134224853567,0.8876204288147043,0.8716012186517376,0.6493611114779716
S6D_462604819,0.9995929644106025,0.8020531541779926,0.10351079969208297,0.3034272143535129,0.9534586549485045,0.4943801573797225,0.8969682015662903,0.16843147533374594,0.2638600375419548,6.821123618765631e-5
S6D_462605012,0.24218622798401626,0.9283768083227477,0.07282749837172575,0.9294735350293013,0.9262486864554669,0.9187384803865613,0.7142812015868654,0.3070751803621094,0.7046465708690056,0.06926907213068827
S6D_462615552,0.8178527808660152,0.8655268060432135,0.3664497555152797,0.6380537868477185,0.12818423313293492,0.5326356928087467,0.8631032053870642,0.5339419585803358,0.46534357935008974,0.09984224988120417
S6D_463051540,0.5078884568782533,0.6360819830881113,0.16348458052282328,0.5959327031365429,0.3804138856428876,0.16209619772661732,0.30888631384327864,0.15543118053584087,0.7532215269381112,0.0068246349140761355
S6D_463374702,0.6622035481478774,0.10392749107422017,0.09548548379414074,0.7828756968623191,0.00648874268125829,0.7339653346763426,0.787774393243694,0.6008516737828042,0.2975356228085984,0.544371403466424
S6D_463581482,0.33208031720550646,0.8441198830024147,0.7949096315553568,0.7779046179086357,1.653503828106554e-4,0.22418887967546025,0.3531847444066297,0.13507601554136728,0.0019707267395036652,0.4724772730443988
S6D_463680510,0.7747386963581933,0.3923019055166933,0.1313869063534253,0.7828756968599333,0.006488742681087586,0.7339653346759141,0.787774431570625,0.600851673776928,0.19961395516874125,0.5443714038318941
S6D_463757406,0.8530547176336676,0.891648648381924,0.11247899042843079,0.6328343364734068,0.15763258959783236,0.5845973926573949,0.8974347379389911,0.6018260473136616,0.4933870702265418,0.10229160635322118
S6D_463762068,0.4014204008449973,0.6429400368902654,0.034390880413098894,0.7632580561543645,0.004052968659802819,0.18265981595844813,0.17689819939721974,0.1240820518581757,0.38358774695883957,0.8908220436387462
S6D_463762106,0.32426813596430715,0.048030811058437733,0.6502396844910199,NA,NA,NA,NA,NA,0.08529674536157879,NA
S6D_463762374,0.9078442536753897,0.3419152587182711,4.241271875254842e-5,0.6933053322127751,7.889508265737974e-5,0.14693057503098358,0.2192710810199736,0.08697445551544207,0.5821127203847609,0.15870740899069813
S6D_463784589,0.7117577644011011,0.7767353478804847,0.005997355020528755,NA,NA,NA,NA,NA,0.3736655278554024,NA
S6D_464009240,0.7198476935286233,0.48338282166242674,0.14108461515769985,NA,NA,NA,NA,NA,0.8568149080930341,NA
S6D_464484857,0.7413079379700839,0.10279932536921679,0.14790860740863895,0.44096331687437684,0.15766859156278132,0.5196759995067035,0.5671342454258155,0.3763407699722705,0.6949740028143595,0.7887387046107149
S6D_464495675,0.5622354176254066,0.2101973858180685,0.8730913222418124,0.20865097979949632,0.0456487694326525,0.09485129910069465,0.27532165738059866,0.12260181866940689,0.8448830070066087,0.12490647005126973
S6D_464542028,0.9255055323043104,0.06355298616657012,0.6728232931424689,0.3744270815086661,0.4861625527532356,0.32942058189473233,0.44915217976701505,0.40032338904494724,0.9725714656066131,0.9396138013852822
S6D_464675297,0.9490804991563566,0.05403721334215878,0.730762788616734,0.5276322702385171,0.13480159205990103,0.5135033830540066,0.5981838374167698,0.3916463665446397,0.7937791433401737,0.8237455566343214
S6D_464765734,0.618813317423274,0.3148989377136846,0.5750617967644083,0.09724342036746592,0.7265269015868754,0.32443892093332616,0.6421124663981488,0.2307752085711324,0.85439365687378,0.13089246593308237
S6D_465742312,0.4393241008680572,0.35940953779495866,0.060616600270910516,0.978415398358317,6.786670172650923e-5,0.0605546419990402,0.24529695164216309,0.03647260901925669,0.058567991417336276,0.786606979953951
S6D_465742328,0.1166764839889782,0.1322575319380296,0.12172287425352683,0.978415398358317,6.786670172650923e-5,0.0605546419990402,0.24529695164216309,0.03647260901925669,0.010173903360818456,0.786606979953951
S6D_466227006,0.4997654303931274,0.3410559821021468,0.1694392125634299,0.7748016967979581,0.0049753256636921135,0.26317488338701617,0.8208319891668248,0.14255177464254792,0.0454001924788642,0.3695000413902354
S6D_466537410,0.035985717818508636,0.1200773225905819,0.004120944867072046,0.5276322702385171,0.13480159205990103,0.5135033830540066,0.5981838374167698,0.3916463665446397,0.3313457005274406,0.8237455566343214
S6D_467197993,0.597193539349795,0.9186692016427694,0.4476075042165405,0.3325515264896861,0.28364359808777795,0.708346407898037,0.5492974701466664,0.5755598737518219,0.9896555961999544,0.6479820048889734
S6D_468573722,0.455200040235886,0.7711580168872382,0.2802760629995686,0.3493649282179716,0.9232708073688036,0.9353377207568885,0.45421354377492607,0.8650187818474653,0.5234472600642355,0.38092267798383184
S6D_468605373,0.08256587499214663,0.19691792745276873,0.1624753647833982,NA,NA,NA,NA,NA,9.548076747307859e-4,NA
S6D_469584195,0.7017219331734812,0.6389665868676275,0.709040701488626,0.9568596285793155,0.9307382802733695,0.5295069965309314,0.46307055462381275,0.5452860573721292,0.8709537425925862,0.36776666683919235
S6D_470030153,0.6322033003649938,0.8618118293377859,0.21717332335245307,0.8779673537818667,0.902297149167216,0.011403510586427974,0.017276449510804103,0.21026912727826727,0.15418602790854902,0.06842406871702282
S6D_470030161,0.5262625726050589,0.32264275816499444,0.6042152083737004,0.2336311502982012,0.5437191536606376,0.9060077795575648,0.33946313479636736,0.9246517705115642,0.08023560351482784,0.1300105487242684
S6D_470053464,0.011984058053115868,0.1459693489552959,0.0462496361314886,0.7525433057933537,0.5593525718151415,0.9649148827064196,0.26537150319975905,0.961402022153935,0.17995059593961274,0.22198289461018014
S6D_470081950,0.8062085675562427,0.004176274846139622,0.8638748681179509,0.8295937376756268,0.4088627266395929,0.4974526821455396,0.3182480468469205,0.815776856676988,0.8742344747581567,0.594818766398663
S6D_470096063,0.4057272154170216,0.1536100008659878,0.20541336830792303,0.7286501930338106,0.9017336802636509,0.08557149494884808,0.07207533550727024,0.4259575948989571,0.03770647799942126,0.13761456119166024
S6D_470099472,0.17902110820760556,0.7549046261595872,0.42541979140443587,0.3022511835073615,0.013828997320086158,0.1056121313333581,0.28203927058600975,0.05328491948507287,0.022954070784009933,0.7576512613417952
S6D_470373596,0.32943902930590807,0.9679233938177179,0.15269229266431664,0.7703944418411238,0.10016867444403542,0.28328356921441716,0.5505082903040432,0.12644136931563668,0.23707055590596718,0.655649772174493
S6D_470449270,0.540440343827393,0.6727315984302549,0.14720027795209273,0.6904345664675424,0.07406124842515262,0.3881227040563471,0.47815234629804726,0.3073247411511895,0.5614481373047457,0.5728893363544406
S6D_470959336,0.19620723698043724,0.5004255726718769,0.354624924183791,0.29260933331554173,0.8032179609624261,0.10609489826062986,0.11530041983051645,0.08600932989623014,0.21561379248719859,0.1022988892891435
S6D_470959356,0.8779730444493902,0.6322117372039361,0.4294974388676561,0.10319655584121082,0.8258777820601402,0.45367996405341127,0.18352767751143348,0.1343973523235662,0.4775127396791722,0.08153507669608388
S6D_471008416,0.528304405809412,0.32354151659068353,0.05180036843156649,0.031035359635688674,0.9668678560927069,0.36110067185824724,0.7200624865333615,0.28553099149178773,0.27139073660704244,0.20937626146041774
S6D_471095067,0.024032804064170066,0.8916096684244981,0.7620349352092555,0.1776865193668608,0.477997055482574,0.13957327571584388,0.568023326066823,0.5785705583446596,0.7163963746747604,0.1114615182864763
S6D_471110594,0.43738942924263624,0.9012467589102453,0.36979664935366163,0.9210829143941235,0.1471778875429171,0.14854049780748735,0.24114005022903942,0.08732146406350785,0.021510177910200802,0.9965013039618804
S6D_471248917,0.8129731855568365,0.41003740950387146,0.8467979241291279,0.16174882906024307,0.395605245508754,0.676602356350426,0.5729194894063885,0.5759022886393647,0.2253117812850634,0.8858889216680392
S6D_471614978,0.7949180735645668,0.893654036085621,0.22535796513614378,NA,NA,NA,NA,NA,0.5087488113236696,NA
S6D_471924382,0.23936510147044734,0.5140080928429231,0.4129344532573248,0.07115092330337891,0.9169476241902478,0.007565797143008987,0.12345754659933496,0.005993065062484025,0.10975523340640722,0.07341564137844565
S6D_472099826,0.8126406948513806,0.029846871810958478,0.6246760501378859,0.5163573685977532,0.20892568659661537,0.5846157069267743,0.9899374596201296,0.26416224019045653,0.948792693483733,0.9583262239884363
S6D_472309912,0.7135189794172146,0.6257426055860973,0.16227874838006734,0.031035359635688674,0.9668678560927069,0.36110067185824724,0.7200624865333615,0.28553099149178773,0.6506904581325886,0.20937626146041774
S6D_472310412,0.08423495834070305,0.05726822380500112,0.8834245676950518,0.5356197121703845,0.010857719879982977,0.29355557287413014,0.6053445615195616,0.21169226651993836,0.013343130162183216,0.1487981230125341
S6D_472310424,0.08423495834070305,0.05726822380500112,0.8834245676950518,0.5356197121703845,0.010857719879982977,0.29355557287413014,0.6053445615195616,0.21169226651993836,0.013343130162183216,0.1487981230125341
S6D_472404065,0.8796354686536857,0.2630564031595497,0.08612971671948967,NA,NA,NA,NA,NA,0.37396173501863983,NA
S6D_473049509,0.6402525689254532,0.011578818896801193,0.22332576168824408,0.429606544621975,0.9057502344160434,0.8447489543025599,0.640970614454933,0.9393585665386361,0.39306330979335946,0.34665671728241043
S6D_473287249,0.48623303495164905,0.9474568130304083,0.39298373817790777,0.46719920478699006,0.0036695729284177653,0.03778559300384627,0.15659293176442482,0.03950411389866561,0.04383972418335536,0.8902723117805689
S7A_258782,0.7434226382875987,0.10379771519607527,0.9039664759221993,0.24988386386408093,0.2714831588106211,0.7214740045310754,0.553055394240493,0.6819782633481565,0.9342887414660468,0.8745727646299708
S7A_299563,0.8688559342535203,0.9740899046986428,0.38380186042808184,0.1284028892459619,0.21028697736619315,0.17158307956081922,0.6326027364815483,0.2770128207731583,0.39507749476324105,0.12191905018219895
