Location,Cross_ID,Entry,Awns,WDR,Powdery_mildew,SNB,Height,Rust,ave_SpS,ave_infert,WeightOf1000Particles,SampleAreaAverage,WKAreaMedian,days_to_head,seeds_per_spikelet
Raleigh,UX2010,UX2010-113,1,3,NA,NA,75,NA,NA,NA,NA,NA,NA,157,NA
Raleigh,UX2010,UX2010-114,1,2,NA,NA,95,NA,NA,NA,NA,NA,NA,161,NA
Raleigh,UX2010,UX2010-115,1,2,2,NA,80,NA,NA,NA,NA,NA,NA,163,NA
Raleigh,UX2010,UX2010-116,1,3,NA,NA,80,NA,NA,NA,NA,NA,NA,155,NA
Raleigh,UX2010,UX2010-117,1,2,0,NA,90,NA,NA,NA,NA,NA,NA,162,NA
Raleigh,UX2010,UX2010-119,1,2,NA,NA,90,NA,NA,NA,NA,NA,NA,172,NA
Raleigh,UX2010,UX2010-12,1,2,NA,NA,95,NA,NA,NA,NA,NA,NA,161,NA
Raleigh,UX2010,UX2010-120,1,2,NA,NA,95,NA,NA,NA,NA,NA,NA,161,NA
Raleigh,UX2010,UX2010-121,1,2,NA,NA,65,NA,NA,NA,NA,NA,NA,154,NA
Raleigh,UX2010,UX2010-122,1,2,NA,NA,90,NA,NA,NA,NA,NA,NA,173,NA
Raleigh,UX2010,UX2010-123,1,3,NA,NA,80,NA,NA,NA,NA,NA,NA,155,NA
Raleigh,UX2010,UX2010-124,1,2,2,NA,90,NA,NA,NA,NA,NA,NA,175,NA
Raleigh,UX2010,UX2010-125,1,2,NA,NA,75,NA,NA,NA,NA,NA,NA,162,NA
Raleigh,UX2010,UX2010-126,1,3,1,NA,90,NA,NA,NA,NA,NA,NA,160,NA
Raleigh,UX2010,UX2010-127,1,3,NA,NA,85,NA,NA,NA,NA,NA,NA,162,NA
Raleigh,UX2010,UX2010-129,1,2,NA,NA,90,NA,NA,NA,NA,NA,NA,159,NA
Raleigh,UX2010,UX2010-13,1,3,NA,NA,75,NA,NA,NA,NA,NA,NA,159,NA
Raleigh,UX2010,UX2010-130,1,3,1,NA,115,NA,NA,NA,NA,NA,NA,164,NA
Raleigh,UX2010,UX2010-131,1,1,NA,NA,100,NA,NA,NA,NA,NA,NA,162,NA
Raleigh,UX2010,UX2010-132,1,2,NA,NA,95,NA,NA,NA,NA,NA,NA,164,NA
Raleigh,UX2010,UX2010-133,1,2,NA,NA,85,NA,NA,NA,NA,NA,NA,164,NA
Raleigh,UX2010,UX2010-134,1,2,NA,NA,80,NA,NA,NA,NA,NA,NA,161,NA
Raleigh,UX2010,UX2010-135,1,3,NA,NA,80,NA,NA,NA,NA,NA,NA,158,NA
Raleigh,UX2010,UX2010-136,1,3,NA,NA,85,NA,NA,NA,NA,NA,NA,161,NA
Raleigh,UX2010,UX2010-139,1,2,NA,NA,95,NA,NA,NA,NA,NA,NA,163,NA
Raleigh,UX2010,UX2010-14,1,2,NA,NA,85,NA,NA,NA,NA,NA,NA,162,NA
Raleigh,UX2010,UX2010-141,1,3,0,NA,90,NA,NA,NA,NA,NA,NA,161,NA
Raleigh,UX2010,UX2010-142,1,3,NA,NA,90,NA,NA,NA,NA,NA,NA,164,NA
Raleigh,UX2010,UX2010-144,1,4,NA,NA,90,NA,NA,NA,NA,NA,NA,161,NA
Raleigh,UX2010,UX2010-146,1,3,NA,NA,90,NA,NA,NA,NA,NA,NA,160,NA
Raleigh,UX2010,UX2010-147,1,2,NA,NA,90,NA,NA,NA,NA,NA,NA,161,NA
Raleigh,UX2010,UX2010-148,1,1,NA,NA,80,NA,NA,NA,NA,NA,NA,161,NA
Raleigh,UX2010,UX2010-149,1,3,NA,NA,80,NA,NA,NA,NA,NA,NA,161,NA
Raleigh,UX2010,UX2010-15,1,4,NA,NA,85,NA,NA,NA,NA,NA,NA,152,NA
Raleigh,UX2010,UX2010-150,1,1,NA,NA,80,NA,NA,NA,NA,NA,NA,163,NA
Raleigh,UX2010,UX2010-151,1,2,NA,NA,100,NA,NA,NA,NA,NA,NA,156,NA
Raleigh,UX2010,UX2010-152,1,2,0,NA,80,NA,NA,NA,NA,NA,NA,165,NA
Raleigh,UX2010,UX2010-153,1,1,NA,NA,80,NA,NA,NA,NA,NA,NA,170,NA
Raleigh,UX2010,UX2010-154,1,1,NA,NA,95,NA,NA,NA,NA,NA,NA,167,NA
Raleigh,UX2010,UX2010-155,1,2,NA,NA,90,NA,NA,NA,NA,NA,NA,161,NA
Raleigh,UX2010,UX2010-156,1,2,0,NA,90,NA,NA,NA,NA,NA,NA,165,NA
Raleigh,UX2010,UX2010-157,1,1,1,NA,85,NA,NA,NA,NA,NA,NA,166,NA
Raleigh,UX2010,UX2010-158,1,2,NA,NA,85,NA,NA,NA,NA,NA,NA,160,NA
Raleigh,UX2010,UX2010-159,1,3,0,NA,85,NA,NA,NA,NA,NA,NA,161,NA
Raleigh,UX2010,UX2010-16,1,1,NA,NA,90,NA,NA,NA,NA,NA,NA,159,NA
Raleigh,UX2010,UX2010-162,1,1,NA,NA,95,NA,NA,NA,NA,NA,NA,161,NA
Raleigh,UX2010,UX2010-164,1,3,NA,NA,80,NA,NA,NA,NA,NA,NA,158,NA
Raleigh,UX2010,UX2010-165,1,2,NA,NA,95,NA,NA,NA,NA,NA,NA,162,NA
Raleigh,UX2010,UX2010-168,1,2,NA,NA,80,NA,NA,NA,NA,NA,NA,160,NA
Raleigh,UX2010,UX2010-17,1,2,NA,NA,85,NA,NA,NA,NA,NA,NA,159,NA
Raleigh,UX2010,UX2010-18,1,3,NA,NA,90,NA,NA,NA,NA,NA,NA,160,NA
Raleigh,UX2010,UX2010-2,1,2,NA,NA,85,NA,NA,NA,NA,NA,NA,159,NA
Raleigh,UX2010,UX2010-20,1,2,NA,NA,85,NA,NA,NA,NA,NA,NA,159,NA
Raleigh,UX2010,UX2010-21,1,2,2,NA,100,NA,NA,NA,NA,NA,NA,175,NA
Raleigh,UX2010,UX2010-22,1,2,2,NA,85,NA,NA,NA,NA,NA,NA,159,NA
Raleigh,UX2010,UX2010-24,1,2,2,NA,80,NA,NA,NA,NA,NA,NA,160,NA
Raleigh,UX2010,UX2010-27,1,1,NA,NA,95,NA,NA,NA,NA,NA,NA,158,NA
Raleigh,UX2010,UX2010-28,1,1,NA,NA,80,NA,NA,NA,NA,NA,NA,168,NA
Raleigh,UX2010,UX2010-29,1,2,NA,NA,80,NA,NA,NA,NA,NA,NA,159,NA
Raleigh,UX2010,UX2010-3,1,1,2,NA,105,NA,NA,NA,NA,NA,NA,162,NA
Raleigh,UX2010,UX2010-31,1,2,NA,NA,75,NA,NA,NA,NA,NA,NA,159,NA
Raleigh,UX2010,UX2010-32,1,2,2,NA,90,NA,NA,NA,NA,NA,NA,158,NA
Raleigh,UX2010,UX2010-33,1,3,NA,NA,95,NA,NA,NA,NA,NA,NA,173,NA
Raleigh,UX2010,UX2010-34,1,2,NA,NA,85,NA,NA,NA,NA,NA,NA,160,NA
Raleigh,UX2010,UX2010-35,1,2,1,NA,70,NA,NA,NA,NA,NA,NA,159,NA
Raleigh,UX2010,UX2010-37,1,3,NA,NA,80,NA,NA,NA,NA,NA,NA,156,NA
Raleigh,UX2010,UX2010-38,1,2,NA,NA,95,NA,NA,NA,NA,NA,NA,160,NA
Raleigh,UX2010,UX2010-39,1,2,NA,NA,80,NA,NA,NA,NA,NA,NA,165,NA
Raleigh,UX2010,UX2010-4,1,2,NA,NA,80,NA,NA,NA,NA,NA,NA,160,NA
Raleigh,UX2010,UX2010-40,1,3,NA,NA,95,NA,NA,NA,NA,NA,NA,161,NA
Raleigh,UX2010,UX2010-41,1,3,NA,NA,90,NA,NA,NA,NA,NA,NA,162,NA
Raleigh,UX2010,UX2010-43,1,1,NA,NA,80,NA,NA,NA,NA,NA,NA,162,NA
Raleigh,UX2010,UX2010-44,1,1,NA,NA,80,NA,NA,NA,NA,NA,NA,164,NA
Raleigh,UX2010,UX2010-46,1,2,1,NA,85,NA,NA,NA,NA,NA,NA,160,NA
Raleigh,UX2010,UX2010-48,1,2,NA,NA,90,NA,NA,NA,NA,NA,NA,163,NA
Raleigh,UX2010,UX2010-5,1,1,NA,NA,90,NA,NA,NA,NA,NA,NA,164,NA
Raleigh,UX2010,UX2010-50,1,2,1,NA,85,NA,NA,NA,NA,NA,NA,167,NA
Raleigh,UX2010,UX2010-51,1,2,3,NA,90,NA,NA,NA,NA,NA,NA,158,NA
Raleigh,UX2010,UX2010-52,1,2,NA,NA,90,NA,NA,NA,NA,NA,NA,162,NA
Raleigh,UX2010,UX2010-53,1,4,NA,NA,80,NA,NA,NA,NA,NA,NA,154,NA
Raleigh,UX2010,UX2010-54,1,4,1,NA,80,NA,NA,NA,NA,NA,NA,154,NA
Raleigh,UX2010,UX2010-55,1,2,NA,NA,85,NA,NA,NA,NA,NA,NA,159,NA
Raleigh,UX2010,UX2010-56,1,3,2,NA,90,NA,NA,NA,NA,NA,NA,159,NA
Raleigh,UX2010,UX2010-57,1,1,NA,NA,90,NA,NA,NA,NA,NA,NA,166,NA
Raleigh,UX2010,UX2010-58,1,2,NA,NA,80,NA,NA,NA,NA,NA,NA,158,NA
Raleigh,UX2010,UX2010-59,1,2,2,NA,85,NA,NA,NA,NA,NA,NA,160,NA
Raleigh,UX2010,UX2010-60,1,1,NA,NA,80,NA,NA,NA,NA,NA,NA,163,NA
Raleigh,UX2010,UX2010-62,1,2,NA,NA,90,NA,NA,NA,NA,NA,NA,160,NA
Raleigh,UX2010,UX2010-63,1,3,NA,NA,100,NA,NA,NA,NA,NA,NA,158,NA
Raleigh,UX2010,UX2010-64,1,3,NA,NA,85,NA,NA,NA,NA,NA,NA,157,NA
Raleigh,UX2010,UX2010-65,1,2,NA,NA,100,NA,NA,NA,NA,NA,NA,158,NA
Raleigh,UX2010,UX2010-67,1,3,NA,NA,95,NA,NA,NA,NA,NA,NA,160,NA
Raleigh,UX2010,UX2010-7,1,2,NA,NA,90,NA,NA,NA,NA,NA,NA,160,NA
Raleigh,UX2010,UX2010-70,1,2,NA,NA,100,NA,NA,NA,NA,NA,NA,166,NA
Raleigh,UX2010,UX2010-71,1,2,1,NA,90,NA,NA,NA,NA,NA,NA,159,NA
Raleigh,UX2010,UX2010-72,1,1,NA,NA,85,NA,NA,NA,NA,NA,NA,161,NA
Raleigh,UX2010,UX2010-73,1,1,NA,NA,95,NA,NA,NA,NA,NA,NA,166,NA
Raleigh,UX2010,UX2010-75,1,2,NA,NA,100,NA,NA,NA,NA,NA,NA,163,NA
Raleigh,UX2010,UX2010-76,1,3,NA,NA,105,NA,NA,NA,NA,NA,NA,160,NA
Raleigh,UX2010,UX2010-78,1,2,0,NA,95,NA,NA,NA,NA,NA,NA,171,NA
Raleigh,UX2010,UX2010-79,1,2,NA,NA,80,NA,NA,NA,NA,NA,NA,161,NA
Raleigh,UX2010,UX2010-80,1,2,NA,NA,90,NA,NA,NA,NA,NA,NA,159,NA
Raleigh,UX2010,UX2010-81,1,3,NA,NA,95,NA,NA,NA,NA,NA,NA,160,NA
Raleigh,UX2010,UX2010-82,1,2,NA,NA,85,NA,NA,NA,NA,NA,NA,159,NA
Raleigh,UX2010,UX2010-84,1,1,NA,NA,100,NA,NA,NA,NA,NA,NA,161,NA
Raleigh,UX2010,UX2010-86,1,4,NA,NA,75,NA,NA,NA,NA,NA,NA,154,NA
Raleigh,UX2010,UX2010-87,1,3,NA,NA,90,NA,NA,NA,NA,NA,NA,169,NA
Raleigh,UX2010,UX2010-88,1,4,NA,NA,90,NA,NA,NA,NA,NA,NA,154,NA
Raleigh,UX2010,UX2010-89,1,2,NA,NA,85,NA,NA,NA,NA,NA,NA,170,NA
Raleigh,UX2010,UX2010-9,1,1,0,NA,95,NA,NA,NA,NA,NA,NA,161,NA
Raleigh,UX2010,UX2010-90,1,2,NA,NA,85,NA,NA,NA,NA,NA,NA,161,NA
Raleigh,UX2010,UX2010-91,1,1,NA,NA,90,NA,NA,NA,NA,NA,NA,166,NA
Raleigh,UX2010,UX2010-92,1,1,NA,NA,85,NA,NA,NA,NA,NA,NA,161,NA
Raleigh,UX2010,UX2010-93,1,3,1,NA,70,NA,NA,NA,NA,NA,NA,160,NA
Raleigh,UX2010,UX2010-94,1,2,NA,NA,90,NA,NA,NA,NA,NA,NA,162,NA
Raleigh,UX2010,UX2010-95,1,2,NA,NA,95,NA,NA,NA,NA,NA,NA,166,NA
Raleigh,UX2010,UX2010-97,1,2,NA,NA,110,NA,NA,NA,NA,NA,NA,162,NA
Raleigh,UX2010,UX2010-98,1,2,NA,NA,80,NA,NA,NA,NA,NA,NA,160,NA
Raleigh,UX2010,UX2010-99,1,1,NA,NA,90,NA,NA,NA,NA,NA,NA,163,NA
Raleigh,UX2012,UX2012-1,1,1,2,NA,100,NA,NA,NA,NA,NA,NA,164,NA
Raleigh,UX2012,UX2012-10,1,2,1,NA,90,NA,NA,NA,NA,NA,NA,164,NA
Raleigh,UX2012,UX2012-100,1,2,NA,NA,85,NA,NA,NA,NA,NA,NA,161,NA
Raleigh,UX2012,UX2012-102,1,2,NA,NA,95,NA,NA,NA,NA,NA,NA,162,NA
Raleigh,UX2012,UX2012-109,1,3,NA,NA,90,NA,NA,NA,NA,NA,NA,160,NA
Raleigh,UX2012,UX2012-11,1,2,2,NA,80,NA,NA,NA,NA,NA,NA,159,NA
Raleigh,UX2012,UX2012-110,1,2,NA,NA,85,NA,NA,NA,NA,NA,NA,159,NA
Raleigh,UX2012,UX2012-114,1,2,1,NA,90,NA,NA,NA,NA,NA,NA,160,NA
Raleigh,UX2012,UX2012-116,1,3,NA,NA,90,NA,NA,NA,NA,NA,NA,158,NA
Raleigh,UX2012,UX2012-117,1,2,NA,NA,90,NA,NA,NA,NA,NA,NA,161,NA
Raleigh,UX2012,UX2012-119,1,2,NA,NA,90,NA,NA,NA,NA,NA,NA,170,NA
Raleigh,UX2012,UX2012-120,1,2,NA,NA,95,NA,NA,NA,NA,NA,NA,161,NA
Raleigh,UX2012,UX2012-121,1,3,1,NA,80,NA,NA,NA,NA,NA,NA,160,NA
Raleigh,UX2012,UX2012-123,1,2,NA,NA,85,NA,NA,NA,NA,NA,NA,161,NA
Raleigh,UX2012,UX2012-124,1,4,NA,NA,80,NA,NA,NA,NA,NA,NA,155,NA
Raleigh,UX2012,UX2012-126,1,2,NA,NA,95,NA,NA,NA,NA,NA,NA,165,NA
Raleigh,UX2012,UX2012-129,1,2,NA,NA,85,NA,NA,NA,NA,NA,NA,165,NA
Raleigh,UX2012,UX2012-13,1,3,NA,NA,80,NA,NA,NA,NA,NA,NA,154,NA
Raleigh,UX2012,UX2012-130,1,3,NA,NA,80,NA,NA,NA,NA,NA,NA,156,NA
Raleigh,UX2012,UX2012-134,1,3,NA,NA,70,NA,NA,NA,NA,NA,NA,153,NA
Raleigh,UX2012,UX2012-135,1,3,NA,NA,85,NA,NA,NA,NA,NA,NA,152,NA
Raleigh,UX2012,UX2012-136,1,3,0,NA,85,NA,NA,NA,NA,NA,NA,157,NA
Raleigh,UX2012,UX2012-138,1,2,NA,NA,80,NA,NA,NA,NA,NA,NA,164,NA
Raleigh,UX2012,UX2012-14,1,3,NA,NA,85,NA,NA,NA,NA,NA,NA,157,NA
Raleigh,UX2012,UX2012-149,1,3,2,NA,85,NA,NA,NA,NA,NA,NA,156,NA
Raleigh,UX2012,UX2012-15,1,3,NA,NA,80,NA,NA,NA,NA,NA,NA,159,NA
Raleigh,UX2012,UX2012-150,1,1,1,NA,85,NA,NA,NA,NA,NA,NA,168,NA
Raleigh,UX2012,UX2012-151,1,3,1,NA,80,NA,NA,NA,NA,NA,NA,160,NA
Raleigh,UX2012,UX2012-152,1,1,0,NA,95,NA,NA,NA,NA,NA,NA,163,NA
Raleigh,UX2012,UX2012-156,1,3,1,NA,90,NA,NA,NA,NA,NA,NA,160,NA
Raleigh,UX2012,UX2012-159,1,3,0,NA,80,NA,NA,NA,NA,NA,NA,159,NA
Raleigh,UX2012,UX2012-16,1,2,1,NA,100,NA,NA,NA,NA,NA,NA,160,NA
Raleigh,UX2012,UX2012-160,1,2,1,NA,105,NA,NA,NA,NA,NA,NA,162,NA
Raleigh,UX2012,UX2012-161,1,3,1,NA,90,NA,NA,NA,NA,NA,NA,156,NA
Raleigh,UX2012,UX2012-165,1,2,2,NA,95,NA,NA,NA,NA,NA,NA,161,NA
Raleigh,UX2012,UX2012-166,1,2,0,NA,80,NA,NA,NA,NA,NA,NA,160,NA
Raleigh,UX2012,UX2012-167,1,2,0,NA,80,NA,NA,NA,NA,NA,NA,161,NA
Raleigh,UX2012,UX2012-17,1,2,2,NA,95,NA,NA,NA,NA,NA,NA,161,NA
Raleigh,UX2012,UX2012-18,1,2,0,NA,95,NA,NA,NA,NA,NA,NA,161,NA
Raleigh,UX2012,UX2012-187,1,3,2,NA,80,NA,NA,NA,NA,NA,NA,160,NA
Raleigh,UX2012,UX2012-19,1,3,1,NA,85,NA,NA,NA,NA,NA,NA,161,NA
Raleigh,UX2012,UX2012-190,1,2,1,NA,95,NA,NA,NA,NA,NA,NA,163,NA
Raleigh,UX2012,UX2012-191,1,2,0,NA,95,NA,NA,NA,NA,NA,NA,160,NA
Raleigh,UX2012,UX2012-194,1,3,0,NA,80,NA,NA,NA,NA,NA,NA,159,NA
Raleigh,UX2012,UX2012-197,1,1,2,NA,95,NA,NA,NA,NA,NA,NA,167,NA
Raleigh,UX2012,UX2012-199,1,3,0,NA,90,NA,NA,NA,NA,NA,NA,160,NA
Raleigh,UX2012,UX2012-2,1,3,1,NA,90,NA,NA,NA,NA,NA,NA,155,NA
Raleigh,UX2012,UX2012-20,1,3,2,NA,80,NA,NA,NA,NA,NA,NA,156,NA
Raleigh,UX2012,UX2012-201,1,2,0,NA,85,NA,NA,NA,NA,NA,NA,159,NA
Raleigh,UX2012,UX2012-207,1,2,2,NA,85,NA,NA,NA,NA,NA,NA,157,NA
Raleigh,UX2012,UX2012-21,1,2,NA,NA,90,NA,NA,NA,NA,NA,NA,161,NA
Raleigh,UX2012,UX2012-214,1,3,1,NA,85,NA,NA,NA,NA,NA,NA,158,NA
Raleigh,UX2012,UX2012-215,1,1,3,NA,75,NA,NA,NA,NA,NA,NA,167,NA
Raleigh,UX2012,UX2012-217,1,2,2,NA,85,NA,NA,NA,NA,NA,NA,159,NA
Raleigh,UX2012,UX2012-218,1,1,2,NA,90,NA,NA,NA,NA,NA,NA,167,NA
Raleigh,UX2012,UX2012-219,1,1,2,NA,95,NA,NA,NA,NA,NA,NA,163,NA
Raleigh,UX2012,UX2012-22,1,1,2,NA,85,NA,NA,NA,NA,NA,NA,168,NA
Raleigh,UX2012,UX2012-220,1,3,0,NA,75,NA,NA,NA,NA,NA,NA,155,NA
Raleigh,UX2012,UX2012-222,1,3,0,NA,90,NA,NA,NA,NA,NA,NA,158,NA
Raleigh,UX2012,UX2012-223,1,3,1,NA,85,NA,NA,NA,NA,NA,NA,161,NA
Raleigh,UX2012,UX2012-23,1,2,0,NA,85,NA,NA,NA,NA,NA,NA,159,NA
Raleigh,UX2012,UX2012-233,1,3,1,NA,100,NA,NA,NA,NA,NA,NA,160,NA
Raleigh,UX2012,UX2012-238,1,3,2,NA,85,NA,NA,NA,NA,NA,NA,159,NA
Raleigh,UX2012,UX2012-239,1,3,2,NA,75,NA,NA,NA,NA,NA,NA,163,NA
Raleigh,UX2012,UX2012-241,1,2,1,NA,85,NA,NA,NA,NA,NA,NA,159,NA
Raleigh,UX2012,UX2012-242,1,2,1,NA,80,NA,NA,NA,NA,NA,NA,160,NA
Raleigh,UX2012,UX2012-245,1,3,2,NA,80,NA,NA,NA,NA,NA,NA,159,NA
Raleigh,UX2012,UX2012-25,1,3,0,NA,80,NA,NA,NA,NA,NA,NA,158,NA
Raleigh,UX2012,UX2012-256,1,3,2,NA,75,NA,NA,NA,NA,NA,NA,159,NA
Raleigh,UX2012,UX2012-29,1,3,2,NA,85,NA,NA,NA,NA,NA,NA,155,NA
Raleigh,UX2012,UX2012-3,1,3,1,NA,80,NA,NA,NA,NA,NA,NA,156,NA
Raleigh,UX2012,UX2012-30,1,1,3,NA,105,NA,NA,NA,NA,NA,NA,173,NA
Raleigh,UX2012,UX2012-31,1,3,2,NA,95,NA,NA,NA,NA,NA,NA,169,NA
Raleigh,UX2012,UX2012-32,1,2,NA,NA,105,NA,NA,NA,NA,NA,NA,162,NA
Raleigh,UX2012,UX2012-33,1,2,NA,NA,85,NA,NA,NA,NA,NA,NA,161,NA
Raleigh,UX2012,UX2012-34,1,3,1,NA,100,NA,NA,NA,NA,NA,NA,161,NA
Raleigh,UX2012,UX2012-35,1,3,NA,NA,90,NA,NA,NA,NA,NA,NA,155,NA
Raleigh,UX2012,UX2012-36,1,2,NA,NA,90,NA,NA,NA,NA,NA,NA,161,NA
Raleigh,UX2012,UX2012-37,1,3,3,NA,75,NA,NA,NA,NA,NA,NA,155,NA
Raleigh,UX2012,UX2012-38,1,2,1,NA,85,NA,NA,NA,NA,NA,NA,160,NA
Raleigh,UX2012,UX2012-4,1,2,1,NA,95,NA,NA,NA,NA,NA,NA,160,NA
Raleigh,UX2012,UX2012-40,1,2,2,NA,90,NA,NA,NA,NA,NA,NA,174,NA
Raleigh,UX2012,UX2012-41,1,3,0,NA,85,NA,NA,NA,NA,NA,NA,159,NA
Raleigh,UX2012,UX2012-45,1,3,0,NA,100,NA,NA,NA,NA,NA,NA,161,NA
Raleigh,UX2012,UX2012-47,1,3,0,NA,90,NA,NA,NA,NA,NA,NA,159,NA
Raleigh,UX2012,UX2012-48,1,3,NA,NA,80,NA,NA,NA,NA,NA,NA,159,NA
Raleigh,UX2012,UX2012-49,1,3,1,NA,80,NA,NA,NA,NA,NA,NA,163,NA
Raleigh,UX2012,UX2012-5,1,2,NA,NA,80,NA,NA,NA,NA,NA,NA,164,NA
Raleigh,UX2012,UX2012-50,1,1,1,NA,90,NA,NA,NA,NA,NA,NA,161,NA
Raleigh,UX2012,UX2012-51,1,2,NA,NA,90,NA,NA,NA,NA,NA,NA,163,NA
Raleigh,UX2012,UX2012-52,1,3,0,NA,85,NA,NA,NA,NA,NA,NA,157,NA
Raleigh,UX2012,UX2012-54,1,3,1,NA,85,NA,NA,NA,NA,NA,NA,159,NA
Raleigh,UX2012,UX2012-55,1,1,1,NA,95,NA,NA,NA,NA,NA,NA,165,NA
Raleigh,UX2012,UX2012-56,1,1,2,NA,85,NA,NA,NA,NA,NA,NA,167,NA
Raleigh,UX2012,UX2012-57,1,2,NA,NA,85,NA,NA,NA,NA,NA,NA,161,NA
Raleigh,UX2012,UX2012-59,1,2,NA,NA,90,NA,NA,NA,NA,NA,NA,165,NA
Raleigh,UX2012,UX2012-6,1,3,NA,NA,82.5,NA,NA,NA,NA,NA,NA,158.5,NA
Raleigh,UX2012,UX2012-60,1,3,NA,NA,85,NA,NA,NA,NA,NA,NA,163,NA
Raleigh,UX2012,UX2012-61,1,2,1,NA,95,NA,NA,NA,NA,NA,NA,160,NA
Raleigh,UX2012,UX2012-62,1,1,2,NA,85,NA,NA,NA,NA,NA,NA,161,NA
Raleigh,UX2012,UX2012-63,1,2,2,NA,85,NA,NA,NA,NA,NA,NA,166,NA
Raleigh,UX2012,UX2012-64,1,3,1,NA,90,NA,NA,NA,NA,NA,NA,157,NA
Raleigh,UX2012,UX2012-65,1,2,2,NA,72,NA,NA,NA,NA,NA,NA,159,NA
Raleigh,UX2012,UX2012-66,1,3,NA,NA,85,NA,NA,NA,NA,NA,NA,161,NA
Raleigh,UX2012,UX2012-67,1,4,NA,NA,80,NA,NA,NA,NA,NA,NA,163,NA
Raleigh,UX2012,UX2012-68,1,2,NA,NA,85,NA,NA,NA,NA,NA,NA,160,NA
Raleigh,UX2012,UX2012-7,1,1,1,NA,105,NA,NA,NA,NA,NA,NA,160,NA
Raleigh,UX2012,UX2012-70,1,3,NA,NA,80,NA,NA,NA,NA,NA,NA,159,NA
Raleigh,UX2012,UX2012-72,1,3,NA,NA,75,NA,NA,NA,NA,NA,NA,159,NA
Raleigh,UX2012,UX2012-73,1,2,NA,NA,80,NA,NA,NA,NA,NA,NA,162,NA
Raleigh,UX2012,UX2012-74,1,3,1,NA,80,NA,NA,NA,NA,NA,NA,157,NA
Raleigh,UX2012,UX2012-76,1,1,2,NA,80,NA,NA,NA,NA,NA,NA,167,NA
Raleigh,UX2012,UX2012-77,1,3,NA,NA,85,NA,NA,NA,NA,NA,NA,159,NA
Raleigh,UX2012,UX2012-78,1,2,NA,NA,85,NA,NA,NA,NA,NA,NA,162,NA
Raleigh,UX2012,UX2012-79,1,2,NA,NA,80,NA,NA,NA,NA,NA,NA,161,NA
Raleigh,UX2012,UX2012-80,1,1,2,NA,80,NA,NA,NA,NA,NA,NA,166,NA
Raleigh,UX2012,UX2012-81,1,2,NA,NA,75,NA,NA,NA,NA,NA,NA,166,NA
Raleigh,UX2012,UX2012-82,1,2,2,NA,70,NA,NA,NA,NA,NA,NA,163,NA
Raleigh,UX2012,UX2012-83,1,3,NA,NA,80,NA,NA,NA,NA,NA,NA,158,NA
Raleigh,UX2012,UX2012-84,1,3,NA,NA,80,NA,NA,NA,NA,NA,NA,156,NA
Raleigh,UX2012,UX2012-86,1,3,NA,NA,80,NA,NA,NA,NA,NA,NA,157,NA
Raleigh,UX2012,UX2012-88,1,2,1,NA,95,NA,NA,NA,NA,NA,NA,162,NA
Raleigh,UX2012,UX2012-89,1,3,NA,NA,90,NA,NA,NA,NA,NA,NA,161,NA
Raleigh,UX2012,UX2012-9,1,3,NA,NA,70,NA,NA,NA,NA,NA,NA,160,NA
Raleigh,UX2012,UX2012-91,1,3,NA,NA,70,NA,NA,NA,NA,NA,NA,156,NA
Raleigh,UX2012,UX2012-94,1,2,NA,NA,85,NA,NA,NA,NA,NA,NA,161,NA
Raleigh,UX2012,UX2012-95,1,2,NA,NA,90,NA,NA,NA,NA,NA,NA,167,NA
Raleigh,UX2012,UX2012-96,1,2,NA,NA,95,NA,NA,NA,NA,NA,NA,164,NA
Raleigh,UX2012,UX2012-97,1,3,1,NA,80,NA,NA,NA,NA,NA,NA,152,NA
Raleigh,UX2012,UX2012-99,1,3,2,NA,85,NA,NA,NA,NA,NA,NA,159,NA
Raleigh,UX2013,UX2013-1,1,1,NA,NA,90,NA,NA,NA,NA,NA,NA,159,NA
Raleigh,UX2013,UX2013-10,1,2,NA,NA,85,NA,NA,NA,NA,NA,NA,159,NA
Raleigh,UX2013,UX2013-101,1,2,NA,NA,90,NA,NA,NA,NA,NA,NA,162,NA
Raleigh,UX2013,UX2013-109,1,2,NA,NA,90,NA,NA,NA,NA,NA,NA,161,NA
Raleigh,UX2013,UX2013-11,1,2,NA,NA,85,NA,NA,NA,NA,NA,NA,160,NA
Raleigh,UX2013,UX2013-112,1,1,NA,NA,90,NA,NA,NA,NA,NA,NA,161,NA
Raleigh,UX2013,UX2013-113,1,1,NA,NA,95,NA,NA,NA,NA,NA,NA,160,NA
Raleigh,UX2013,UX2013-117,1,1,0,NA,90,NA,NA,NA,NA,NA,NA,162,NA
Raleigh,UX2013,UX2013-118,1,2,NA,NA,80,NA,NA,NA,NA,NA,NA,160,NA
Raleigh,UX2013,UX2013-119,1,1,NA,NA,95,NA,NA,NA,NA,NA,NA,163,NA
Raleigh,UX2013,UX2013-12,1,1,NA,NA,90,NA,NA,NA,NA,NA,NA,166,NA
Raleigh,UX2013,UX2013-122,1,1,NA,NA,85,NA,NA,NA,NA,NA,NA,161,NA
Raleigh,UX2013,UX2013-125,1,1,NA,NA,85,NA,NA,NA,NA,NA,NA,161,NA
Raleigh,UX2013,UX2013-127,1,1,NA,NA,85,NA,NA,NA,NA,NA,NA,159,NA
Raleigh,UX2013,UX2013-128,1,2,NA,NA,80,NA,NA,NA,NA,NA,NA,159,NA
