family,trait,marker,MAF,p
UX2000,WKAreaMedian,S5A_696954826,0.4274809160305344,2.6159724806905637e-6
UX2000,WKAreaMedian,S5A_698528417,0.4491094147582697,4.1318548046712975e-6
UX2000,WKAreaMedian,S6A_50719553,0.46055979643765904,1.5182840562328856e-9
UX2000,WKAreaMedian,S6A_52180703,0.4300254452926209,2.1185183564434943e-9
UX2000,WKAreaMedian,S6A_98038671,0.4529262086513995,1.2905582603953355e-10
UX2000,WKAreaMedian,S6A_98211529,0.45292620865139954,3.41433044944971e-6
UX2000,WKAreaMedian,S6A_113174486,0.4071246819338422,1.7507504610896066e-7
UX2000,WKAreaMedian,S6A_146443230,0.4071246819338422,1.2331288475869517e-6
UX2000,WKAreaMedian,S6A_421525668,0.40076335877862596,1.0637627134939123e-7
UX2000,WKAreaMedian,S6A_555860128,0.4389312977099237,4.5647622323257675e-8
UX2000,WKAreaMedian,S6A_563126983,0.405852417302799,1.925076540137239e-7
UX2010,WKAreaMedian,S1A_533263830,0.384375,4.2406360907854466e-9
UX2010,WKAreaMedian,S2A_625282448,0.459375,8.23088923378242e-7
UX2010,WKAreaMedian,S2A_625282451,0.459375,2.3398552517682917e-6
UX2010,WKAreaMedian,S2A_655425071,0.296875,2.344355401944899e-6
UX2010,WKAreaMedian,S2A_772684345,0.465625,1.5735588605092403e-6
UX2010,WKAreaMedian,S2A_775085949,0.471875,8.84750170670065e-7
UX2010,WKAreaMedian,S3B_20199922,0.44375,1.7083988104566708e-6
UX2010,WKAreaMedian,S3B_20347687,0.39375000000000004,1.8349790288808888e-6
UX2010,WKAreaMedian,S3B_21948672,0.446875,2.4698537043306703e-6
UX2010,WKAreaMedian,S3B_22453005,0.44062500000000004,1.4520565078343772e-7
UX2010,WKAreaMedian,S3B_798236640,0.328125,1.4549805657951475e-6
UX2010,WKAreaMedian,S4A_544067894,0.3125,8.389687411653427e-7
UX2010,WKAreaMedian,S5A_696954826,0.4,2.6159724806905637e-6
UX2010,WKAreaMedian,S6A_109621967,0.34375,1.1475398303699191e-10
UX2010,WKAreaMedian,S6A_113174486,0.3375,1.7507504610896066e-7
UX2010,WKAreaMedian,S6A_421525668,0.3375,1.0637627134939123e-7
UX2010,WKAreaMedian,S6A_449807950,0.328125,2.426432600904515e-7
UX2010,WKAreaMedian,S6A_555860128,0.3125,4.5647622323257675e-8
UX2012,WKAreaMedian,S1B_595010506,0.4070247933884298,1.981961624969462e-6
UX2012,WKAreaMedian,S2A_625282448,0.49793388429752067,8.23088923378242e-7
UX2012,WKAreaMedian,S2A_625282451,0.49793388429752067,2.3398552517682917e-6
UX2012,WKAreaMedian,S2A_655425071,0.4855371900826446,2.344355401944899e-6
UX2012,WKAreaMedian,S3B_798236640,0.44834710743801653,1.4549805657951475e-6
UX2012,WKAreaMedian,S4A_544067894,0.43388429752066116,8.389687411653427e-7
UX2012,WKAreaMedian,S5A_629860812,0.4380165289256198,1.3846105903715698e-6
UX2012,WKAreaMedian,S5A_633284206,0.42148760330578516,3.0690352289710607e-6
UX2012,WKAreaMedian,S5A_636959783,0.4400826446280992,2.893911503926936e-6
UX2012,WKAreaMedian,S5A_666524605,0.43181818181818177,3.6900920090816973e-6
UX2012,WKAreaMedian,S5A_666598613,0.43181818181818177,3.816761864724694e-8
UX2012,WKAreaMedian,S5A_666646390,0.43181818181818177,3.816761864724694e-8
UX2012,WKAreaMedian,S5A_696954826,0.4896694214876033,2.6159724806905637e-6
UX2012,WKAreaMedian,S6A_98211529,0.390495867768595,3.41433044944971e-6
UX2012,WKAreaMedian,S6A_109621967,0.41115702479338845,1.1475398303699191e-10
UX2012,WKAreaMedian,S6A_146443230,0.41115702479338845,1.2331288475869517e-6
UX2012,WKAreaMedian,S6A_266973567,0.41115702479338845,1.0257930508044917e-7
UX2012,WKAreaMedian,S6A_421525668,0.4545454545454546,1.0637627134939123e-7
UX2012,WKAreaMedian,S6A_449689420,0.4359504132231405,2.426432600904515e-7
UX2012,WKAreaMedian,S6A_449807950,0.4359504132231405,2.426432600904515e-7
UX2012,WKAreaMedian,S6A_520845639,0.4256198347107438,2.988380326527789e-7
UX2012,WKAreaMedian,S6A_538501148,0.39876033057851235,1.3007994233352733e-9
UX2012,WKAreaMedian,S6A_548604630,0.40289256198347106,8.086872107179062e-8
UX2012,WKAreaMedian,S6A_555753441,0.3946280991735537,4.5647622323257675e-8
UX2012,WKAreaMedian,S6A_555860128,0.3946280991735537,4.5647622323257675e-8
UX2012,WKAreaMedian,S6A_563126983,0.38636363636363635,1.925076540137239e-7
UX2012,WKAreaMedian,S6A_566875710,0.378099173553719,2.47907540091237e-7
UX2013,WKAreaMedian,S1A_533263830,0.4826254826254826,4.2406360907854466e-9
UX2013,WKAreaMedian,S2A_625282448,0.42084942084942084,8.23088923378242e-7
UX2013,WKAreaMedian,S2A_625282451,0.42084942084942084,2.3398552517682917e-6
UX2013,WKAreaMedian,S2A_772684345,0.4768339768339769,1.5735588605092403e-6
UX2013,WKAreaMedian,S2A_775085949,0.4768339768339769,8.84750170670065e-7
UX2013,WKAreaMedian,S2A_776552220,0.47490347490347495,4.234238929467214e-7
UX2013,WKAreaMedian,S2A_776552225,0.4749034749034749,4.234238932039615e-7
UX2013,WKAreaMedian,S2A_776552905,0.471042471042471,2.2689656098988924e-6
UX2013,WKAreaMedian,S3B_798236640,0.3803088803088803,1.4549805657951475e-6
UX2013,WKAreaMedian,S3B_798497112,0.3803088803088803,2.842023619594552e-6
UX2013,WKAreaMedian,S5A_666524605,0.4420849420849421,3.6900920090816973e-6
UX2013,WKAreaMedian,S6A_50719553,0.4015444015444015,1.5182840562328856e-9
UX2013,WKAreaMedian,S6A_52814011,0.39768339768339767,1.9238974938457904e-10
UX2013,WKAreaMedian,S6A_146443230,0.4942084942084942,1.2331288475869517e-6
UX2013,WKAreaMedian,S6A_421525668,0.42857142857142855,1.0637627134939123e-7
UX2013,WKAreaMedian,S6A_449689420,0.44787644787644787,2.426432600904515e-7
UX2013,WKAreaMedian,S6A_520667476,0.4671814671814672,1.9309423864220293e-6
UX2013,WKAreaMedian,S6A_520845639,0.4671814671814672,2.988380326527789e-7
UX2013,WKAreaMedian,S7B_4921140,0.41891891891891897,3.932109468537849e-6
UX2023,WKAreaMedian,S1A_533263830,0.4727272727272728,4.2406360907854466e-9
UX2023,WKAreaMedian,S1A_533670346,0.4727272727272728,4.2406360907854466e-9
UX2023,WKAreaMedian,S2A_625282448,0.2787878787878788,8.23088923378242e-7
UX2023,WKAreaMedian,S2A_625282451,0.26969696969696966,2.3398552517682917e-6
UX2023,WKAreaMedian,S2A_772684345,0.43333333333333335,1.5735588605092403e-6
UX2023,WKAreaMedian,S2A_775085949,0.42727272727272725,8.84750170670065e-7
UX2023,WKAreaMedian,S2A_776552220,0.42727272727272725,4.234238929467214e-7
UX2023,WKAreaMedian,S2A_776552225,0.42727272727272725,4.234238932039615e-7
UX2023,WKAreaMedian,S2A_776552905,0.42727272727272725,2.2689656098988924e-6
UX2023,WKAreaMedian,S3B_20199922,0.49696969696969695,1.7083988104566708e-6
UX2023,WKAreaMedian,S3B_20347687,0.4818181818181818,1.8349790288808888e-6
UX2023,WKAreaMedian,S3B_21948672,0.49696969696969695,2.4698537043306703e-6
UX2023,WKAreaMedian,S3B_22453005,0.4909090909090909,1.4520565078343772e-7
UX2023,WKAreaMedian,S3B_780383894,0.40909090909090906,3.2728388288642353e-7
UX2023,WKAreaMedian,S3B_790847303,0.42727272727272725,2.8354232208677598e-6
UX2023,WKAreaMedian,S3B_798236640,0.396969696969697,1.4549805657951475e-6
UX2023,WKAreaMedian,S3B_798497112,0.39090909090909093,2.842023619594552e-6
UX2023,WKAreaMedian,S3B_799740721,0.3939393939393939,3.3456132706646213e-6
UX2023,WKAreaMedian,S5A_633284206,0.48484848484848486,3.0690352289710607e-6
UX2023,WKAreaMedian,S5A_696954826,0.45151515151515154,2.6159724806905637e-6
UX2023,WKAreaMedian,S6A_98211529,0.3939393939393939,3.41433044944971e-6
UX2023,WKAreaMedian,S6A_113174486,0.3606060606060606,1.7507504610896066e-7
UX2023,WKAreaMedian,S6A_146443230,0.3666666666666667,1.2331288475869517e-6
UX2023,WKAreaMedian,S6A_266973567,0.3787878787878788,1.0257930508044917e-7
UX2023,WKAreaMedian,S6A_421525668,0.40303030303030307,1.0637627134939123e-7
UX2023,WKAreaMedian,S6A_449689420,0.38484848484848483,2.426432600904515e-7
UX2023,WKAreaMedian,S6A_449807950,0.38484848484848483,2.426432600904515e-7
UX2023,WKAreaMedian,S6A_520667476,0.38787878787878793,1.9309423864220293e-6
UX2023,WKAreaMedian,S6A_520845639,0.38787878787878793,2.988380326527789e-7
UX2023,WKAreaMedian,S6A_538501148,0.4363636363636364,1.3007994233352733e-9
UX2023,WKAreaMedian,S6A_548604630,0.43636363636363634,8.086872107179062e-8
UX2023,WKAreaMedian,S6A_555753441,0.4363636363636364,4.5647622323257675e-8
UX2023,WKAreaMedian,S6A_555860128,0.4363636363636364,4.5647622323257675e-8
UX2023,WKAreaMedian,S6A_563126983,0.4424242424242424,1.925076540137239e-7
UX2023,WKAreaMedian,S6A_566875710,0.4727272727272727,2.47907540091237e-7
UX2026,WKAreaMedian,S1B_595010506,0.424483306836248,1.981961624969462e-6
UX2026,WKAreaMedian,S2A_625282451,0.44594594594594594,2.3398552517682917e-6
UX2026,WKAreaMedian,S2A_655425071,0.4332273449920509,2.344355401944899e-6
UX2026,WKAreaMedian,S3B_780383894,0.4364069952305246,3.2728388288642353e-7
UX2026,WKAreaMedian,S3B_798236640,0.4133545310015898,1.4549805657951475e-6
UX2026,WKAreaMedian,S3B_798497112,0.4133545310015898,2.842023619594552e-6
UX2026,WKAreaMedian,S5A_618762041,0.47138314785373614,1.563210415942702e-7
UX2026,WKAreaMedian,S5A_629860812,0.44435612082670906,1.3846105903715698e-6
UX2026,WKAreaMedian,S5A_633284206,0.4634340222575517,3.0690352289710607e-6
UX2026,WKAreaMedian,S5A_666524605,0.4666136724960254,3.6900920090816973e-6
UX2026,WKAreaMedian,S5A_666598613,0.4260731319554849,3.816761864724694e-8
UX2026,WKAreaMedian,S5A_666646390,0.4697933227344992,3.816761864724694e-8
UX2026,WKAreaMedian,S5A_698528417,0.37201907790143085,4.1318548046712975e-6
UX2026,WKAreaMedian,S6A_50719553,0.49205087440381556,1.5182840562328856e-9
UX2026,WKAreaMedian,S6A_52814011,0.49443561208267095,1.9238974938457904e-10
UX2026,WKAreaMedian,S6A_146443230,0.4260731319554849,1.2331288475869517e-6
UX2026,WKAreaMedian,S6A_421525668,0.47933227344992047,1.0637627134939123e-7
UX2026,WKAreaMedian,S6A_449689420,0.4578696343402226,2.426432600904515e-7
UX2026,WKAreaMedian,S6A_498051178,0.3942766295707472,4.990625138550455e-8
UX2026,WKAreaMedian,S6A_555753441,0.44515103338632755,4.5647622323257675e-8
UX2026,WKAreaMedian,S6A_555860128,0.44515103338632755,4.5647622323257675e-8
UX2026,WKAreaMedian,S6A_563126983,0.45548489666136727,1.925076540137239e-7
UX2029,WKAreaMedian,S1A_533263830,0.46314102564102566,4.2406360907854466e-9
UX2029,WKAreaMedian,S1A_533670346,0.46314102564102566,4.2406360907854466e-9
UX2029,WKAreaMedian,S1B_644525646,0.4455128205128205,2.454813197099653e-6
UX2029,WKAreaMedian,S2A_772684345,0.4983974358974359,1.5735588605092403e-6
UX2029,WKAreaMedian,S2A_775085949,0.4967948717948718,8.84750170670065e-7
UX2029,WKAreaMedian,S2A_776552220,0.46794871794871795,4.234238929467214e-7
UX2029,WKAreaMedian,S2A_776552225,0.46794871794871795,4.234238932039615e-7
UX2029,WKAreaMedian,S2A_776552905,0.46794871794871795,2.2689656098988924e-6
UX2029,WKAreaMedian,S3B_20199922,0.4198717948717949,1.7083988104566708e-6
UX2029,WKAreaMedian,S3B_20347687,0.4198717948717949,1.8349790288808888e-6
UX2029,WKAreaMedian,S3B_21948672,0.4166666666666667,2.4698537043306703e-6
UX2029,WKAreaMedian,S3B_22453005,0.4182692307692308,1.4520565078343772e-7
UX2029,WKAreaMedian,S3B_780383894,0.46314102564102566,3.2728388288642353e-7
UX2029,WKAreaMedian,S4A_17233520,0.46474358974358976,2.6040868997683506e-6
UX2029,WKAreaMedian,S4A_80022732,0.453525641025641,1.7955357903509573e-6
UX2029,WKAreaMedian,S4A_544067894,0.4455128205128205,8.389687411653427e-7
UX2029,WKAreaMedian,S5A_618762041,0.2708333333333333,1.563210415942702e-7
UX2029,WKAreaMedian,S5A_636959783,0.4519230769230769,2.893911503926936e-6
UX2029,WKAreaMedian,S5A_666524605,0.4791666666666667,3.6900920090816973e-6
UX2029,WKAreaMedian,S5A_696954826,0.3894230769230769,2.6159724806905637e-6
UX2029,WKAreaMedian,S5A_698528417,0.40544871794871795,4.1318548046712975e-6
UX2029,WKAreaMedian,S6A_39460441,0.46634615384615385,1.529231235460558e-8
UX2029,WKAreaMedian,S6A_50719553,0.49038461538461536,1.5182840562328856e-9
UX2029,WKAreaMedian,S6A_52180703,0.4967948717948718,2.1185183564434943e-9
UX2029,WKAreaMedian,S6A_52814011,0.49198717948717946,1.9238974938457904e-10
UX2029,WKAreaMedian,S6A_60538251,0.4871794871794872,3.453214038940772e-9
UX2029,WKAreaMedian,S6A_98038671,0.47435897435897434,1.2905582603953355e-10
UX2029,WKAreaMedian,S6A_109621967,0.4807692307692307,1.1475398303699191e-10
UX2029,WKAreaMedian,S6A_162850806,0.4871794871794872,7.84206465715581e-10
UX2029,WKAreaMedian,S6A_188126354,0.4871794871794872,5.17903502230387e-8
UX2029,WKAreaMedian,S6A_498051178,0.47435897435897434,4.990625138550455e-8
UX2029,WKAreaMedian,S7B_4048493,0.3974358974358974,3.932109468537849e-6
UX2029,WKAreaMedian,S7B_4702404,0.3974358974358974,3.932109468537849e-6
UX2029,WKAreaMedian,S7B_4921140,0.40064102564102566,3.932109468537849e-6
UX2031,WKAreaMedian,S1A_533263830,0.4756944444444444,4.2406360907854466e-9
UX2031,WKAreaMedian,S2A_625282448,0.44791666666666663,8.23088923378242e-7
UX2031,WKAreaMedian,S2A_776552905,0.4548611111111111,2.2689656098988924e-6
UX2031,WKAreaMedian,S3B_20199922,0.40625,1.7083988104566708e-6
UX2031,WKAreaMedian,S3B_20347687,0.4131944444444444,1.8349790288808888e-6
UX2031,WKAreaMedian,S3B_21948672,0.4131944444444444,2.4698537043306703e-6
UX2031,WKAreaMedian,S3B_22453005,0.4131944444444444,1.4520565078343772e-7
UX2031,WKAreaMedian,S3B_780383894,0.4513888888888889,3.2728388288642353e-7
UX2031,WKAreaMedian,S4A_17233520,0.47916666666666663,2.6040868997683506e-6
UX2031,WKAreaMedian,S5A_633284206,0.4895833333333333,3.0690352289710607e-6
UX2031,WKAreaMedian,S5A_636959783,0.48958333333333337,2.893911503926936e-6
UX2031,WKAreaMedian,S5A_666524605,0.4722222222222222,3.6900920090816973e-6
UX2031,WKAreaMedian,S5A_698528417,0.44791666666666663,4.1318548046712975e-6
UX2031,WKAreaMedian,S6A_98211529,0.4756944444444444,3.41433044944971e-6
UX2031,WKAreaMedian,S6A_113174486,0.4583333333333333,1.7507504610896066e-7
UX2031,WKAreaMedian,S6A_266973567,0.4548611111111111,1.0257930508044917e-7
UX2031,WKAreaMedian,S6A_449689420,0.4409722222222222,2.426432600904515e-7
UX2031,WKAreaMedian,S6A_449807950,0.4409722222222222,2.426432600904515e-7
UX2031,WKAreaMedian,S6A_498051178,0.4583333333333333,4.990625138550455e-8
UX2031,WKAreaMedian,S6A_555860128,0.46875,4.5647622323257675e-8
UX2031,WKAreaMedian,S6A_566875710,0.4826388888888889,2.47907540091237e-7
UX1989,days_to_head,S1B_592939411,0.4305555555555556,3.1786958767960136e-6
UX1989,days_to_head,S1B_593922142,0.4305555555555556,2.95834874680995e-7
UX1989,days_to_head,S2A_526726,0.4652777777777778,9.230233657729147e-12
UX1989,days_to_head,S2A_705425,0.4652777777777778,1.4324121920693757e-8
UX1989,days_to_head,S2A_705427,0.4652777777777778,2.9715000183590455e-13
UX1989,days_to_head,S2A_718152,0.4652777777777778,1.8385013473539363e-10
UX1989,days_to_head,S2A_2800711,0.42013888888888884,2.6324068763971817e-6
UX1989,days_to_head,S2A_7329106,0.45833333333333337,7.104989034013574e-16
UX1989,days_to_head,S2A_7329139,0.45833333333333337,1.6704807651591602e-10
UX1989,days_to_head,S2A_11333604,0.4583333333333333,5.2101599785232685e-12
UX1989,days_to_head,S2A_11902053,0.46875,7.902664956557315e-11
UX1989,days_to_head,S2A_13437107,0.4930555555555556,4.378702747509927e-12
UX1989,days_to_head,S2A_14299680,0.5,5.654106000470094e-10
UX1989,days_to_head,S2A_15230936,0.4583333333333333,2.45492679061199e-7
UX1989,days_to_head,S2A_15283954,0.39583333333333337,4.816110939730136e-11
UX1989,days_to_head,S2A_20729783,0.2743055555555556,1.454648116472681e-7
UX1989,days_to_head,S2A_22248135,0.4722222222222222,1.834013678098665e-12
UX1989,days_to_head,S2A_32504100,0.4479166666666667,2.6554700273405128e-33
UX1989,days_to_head,S2A_32542114,0.4479166666666667,1.626036872891784e-24
UX1989,days_to_head,S2A_34350144,0.45486111111111116,2.980604707845089e-6
UX1989,days_to_head,S2A_34363797,0.45486111111111116,3.3867146813381613e-10
UX1989,days_to_head,S2A_35877259,0.4444444444444444,1.1666359035273344e-25
UX1989,days_to_head,S2A_35916771,0.4444444444444444,1.1954672386748308e-24
UX1989,days_to_head,S2A_36134675,0.4444444444444444,1.0852575788754429e-35
UX1989,days_to_head,S2A_36389629,0.4444444444444444,1.4632540309897654e-13
UX1989,days_to_head,S2A_42194544,0.5,4.537117267618163e-15
UX1989,days_to_head,S2A_42194594,0.5,2.5788837558168846e-7
UX1989,days_to_head,S2A_43050033,0.4965277777777778,2.2232998208326974e-7
UX1989,days_to_head,S2A_43281586,0.39583333333333337,1.8271100860453653e-14
UX1989,days_to_head,S2A_44086153,0.4965277777777778,1.1103948690283152e-13
UX1989,days_to_head,S2A_45084261,0.4965277777777778,1.6451026379460216e-18
UX1989,days_to_head,S2A_45100922,0.4965277777777778,1.4498064542270006e-12
UX1989,days_to_head,S2A_47667036,0.4965277777777778,1.6233572204624978e-12
UX1989,days_to_head,S2A_47706511,0.4965277777777778,2.4526764410794277e-20
UX1989,days_to_head,S2A_48253238,0.4965277777777778,2.713814071997203e-16
UX1989,days_to_head,S2A_48838101,0.4965277777777778,1.3289268228844985e-9
UX1989,days_to_head,S2A_52509083,0.4722222222222222,5.304782492177613e-13
UX1989,days_to_head,S2A_54842610,0.4722222222222222,4.2579723608212967e-13
UX1989,days_to_head,S2A_56790556,0.4513888888888889,2.3469735832276005e-12
UX1989,days_to_head,S2A_57924183,0.4479166666666667,2.6352203381257992e-8
UX1989,days_to_head,S2A_58361862,0.4479166666666667,8.18550221714029e-8
UX1989,days_to_head,S2A_431080012,0.4444444444444444,3.3969463693578255e-7
UX1989,days_to_head,S2B_19375915,0.42361111111111116,1.6582886362184213e-10
UX1989,days_to_head,S2B_22311717,0.3854166666666667,2.132129687967096e-8
UX1989,days_to_head,S2B_44953199,0.4027777777777778,3.303237384264689e-6
UX1989,days_to_head,S2D_4031677,0.3194444444444444,1.231361228023315e-10
UX1989,days_to_head,S2D_4031679,0.3194444444444444,1.0667292026877897e-7
UX1989,days_to_head,S2D_14393519,0.4479166666666667,8.733196958441262e-8
UX1989,days_to_head,S2D_14778899,0.4583333333333333,1.6484108894573504e-7
UX1989,days_to_head,S2D_15493822,0.4583333333333333,2.292223535903834e-9
UX1989,days_to_head,S2D_72214707,0.4722222222222222,2.3289077277987804e-7
UX1989,days_to_head,S2D_132191182,0.45833333333333337,1.6144310160084979e-6
UX1989,days_to_head,S2D_150625354,0.45833333333333337,2.2332463824813836e-6
UX1989,days_to_head,S2D_204496424,0.48263888888888884,1.2730565284502523e-9
UX1989,days_to_head,S2D_218375599,0.3715277777777778,5.480167332167981e-10
UX1989,days_to_head,S2D_220707616,0.48263888888888884,4.694019791982875e-7
UX1989,days_to_head,S2D_605914136,0.4340277777777778,5.546809782963011e-7
UX1989,days_to_head,S5A_564704040,0.3333333333333333,6.618224080320385e-8
UX1989,days_to_head,S5A_565398445,0.3333333333333333,7.42976690918742e-13
UX1989,days_to_head,S5A_568234305,0.3923611111111111,5.3224847242455004e-18
UX1989,days_to_head,S5A_568284128,0.4756944444444444,3.3190136553673897e-16
UX1989,days_to_head,S5A_568550509,0.375,8.248803998083332e-9
UX1989,days_to_head,S5A_570192258,0.3888888888888889,5.65334286109688e-12
UX1989,days_to_head,S5A_572832639,0.3958333333333333,1.283801925524453e-14
UX1989,days_to_head,S5A_573040321,0.3958333333333333,7.102732450688025e-11
UX1989,days_to_head,S5A_575821560,0.42708333333333337,9.710983846998848e-45
UX1989,days_to_head,S5A_577827993,0.4930555555555556,1.1123834246892223e-25
UX1989,days_to_head,S5A_577951255,0.46875,8.848997395127522e-22
UX1989,days_to_head,S5A_580048103,0.4409722222222222,9.306060940630081e-21
UX1989,days_to_head,S5A_580276757,0.4409722222222222,7.453603445848017e-26
UX1989,days_to_head,S5A_580797168,0.4409722222222222,3.6680390580167776e-25
UX1989,days_to_head,S5A_584456955,0.4340277777777778,3.5545248467457834e-40
UX1989,days_to_head,S5A_585018041,0.33333333333333337,1.2926840168579833e-51
UX1989,days_to_head,S5A_595373332,0.4652777777777778,1.7629907592335424e-8
UX1989,days_to_head,S5A_596009159,0.4652777777777778,7.875070814300186e-28
UX1989,days_to_head,S5A_597279906,0.4652777777777778,3.9602003361054895e-7
UX1989,days_to_head,S5A_597660738,0.4652777777777778,3.0453587029325834e-38
UX1989,days_to_head,S5A_597750832,0.4652777777777778,5.359359057961803e-50
UX1989,days_to_head,S5A_598072246,0.45833333333333337,9.752265861632718e-51
UX1989,days_to_head,S5A_602433104,0.4652777777777778,2.2408100201635978e-35
UX1989,days_to_head,S5A_616523867,0.4652777777777778,1.056604605535915e-11
UX1989,days_to_head,S5A_617174388,0.4618055555555556,2.1789966417667967e-6
UX1989,days_to_head,S5A_617251477,0.4618055555555556,8.714956782752927e-8
UX1989,days_to_head,S6A_49870909,0.40625,1.8838096189386334e-6
UX1989,days_to_head,S7B_702386802,0.48611111111111116,2.415213474037731e-6
UX1989,days_to_head,S7D_598006761,0.3888888888888889,2.223489160994016e-6
UX1991,days_to_head,S1B_139112675,0.39552238805970147,2.078953478151557e-6
UX1991,days_to_head,S1B_445137057,0.417910447761194,1.9298605634524208e-6
UX1991,days_to_head,S2A_705427,0.39552238805970147,2.9715000183590455e-13
UX1991,days_to_head,S2A_718152,0.39552238805970147,1.8385013473539363e-10
UX1991,days_to_head,S2A_2800711,0.43283582089552236,2.6324068763971817e-6
UX1991,days_to_head,S2A_3634501,0.4054726368159204,8.502222554909232e-8
UX1991,days_to_head,S2A_7329139,0.42039800995024873,1.6704807651591602e-10
UX1991,days_to_head,S2A_11333604,0.4129353233830846,5.2101599785232685e-12
UX1991,days_to_head,S2A_15230936,0.39800995024875624,2.45492679061199e-7
UX1991,days_to_head,S2A_15283954,0.39800995024875624,4.816110939730136e-11
UX1991,days_to_head,S2A_18368777,0.39800995024875624,9.982571984867518e-10
UX1991,days_to_head,S2A_20855435,0.3980099502487562,1.8238128229192747e-11
UX1991,days_to_head,S2A_22248135,0.39303482587064675,1.834013678098665e-12
UX1991,days_to_head,S2A_25055002,0.39303482587064675,1.927087704066919e-18
UX1991,days_to_head,S2A_25546532,0.3855721393034826,6.071258038440195e-10
UX1991,days_to_head,S2A_27095096,0.41542288557213936,5.830547590486547e-11
UX1991,days_to_head,S2A_28784613,0.42786069651741293,5.812272278259024e-13
UX1991,days_to_head,S2A_34350144,0.39800995024875624,2.980604707845089e-6
UX1991,days_to_head,S2A_34363797,0.3830845771144279,3.3867146813381613e-10
UX1991,days_to_head,S2A_35574163,0.3830845771144279,6.933193971392923e-19
UX1991,days_to_head,S2A_35877259,0.4925373134328358,1.1666359035273344e-25
UX1991,days_to_head,S2A_35916771,0.4925373134328358,1.1954672386748308e-24
UX1991,days_to_head,S2A_36389629,0.48756218905472637,1.4632540309897654e-13
UX1991,days_to_head,S2A_42194544,0.44029850746268656,4.537117267618163e-15
UX1991,days_to_head,S2A_42194594,0.44029850746268656,2.5788837558168846e-7
UX1991,days_to_head,S2A_42486368,0.4402985074626866,2.659407482033448e-8
UX1991,days_to_head,S2A_43050033,0.44029850746268656,2.2232998208326974e-7
UX1991,days_to_head,S2A_43130870,0.4402985074626866,8.93864912484902e-10
UX1991,days_to_head,S2A_43281586,0.43781094527363185,1.8271100860453653e-14
UX1991,days_to_head,S2A_44086153,0.43532338308457713,1.1103948690283152e-13
UX1991,days_to_head,S2A_47667036,0.43532338308457713,1.6233572204624978e-12
UX1991,days_to_head,S2A_47706511,0.43532338308457713,2.4526764410794277e-20
UX1991,days_to_head,S2A_48838101,0.4552238805970149,1.3289268228844985e-9
UX1991,days_to_head,S2A_431080012,0.4029850746268657,3.3969463693578255e-7
UX1991,days_to_head,S2B_19375915,0.4228855721393035,1.6582886362184213e-10
UX1991,days_to_head,S2B_22311717,0.43781094527363185,2.132129687967096e-8
UX1991,days_to_head,S2B_44953199,0.3756218905472637,3.303237384264689e-6
UX1991,days_to_head,S2B_45349379,0.4054726368159204,4.642357908930582e-9
UX1991,days_to_head,S2B_47200241,0.4054726368159204,4.854463580786993e-11
UX1991,days_to_head,S2B_48819522,0.3830845771144279,4.418894269967412e-9
UX1991,days_to_head,S2B_58748707,0.427860696517413,1.937698481385059e-7
UX1991,days_to_head,S2B_59103275,0.3830845771144279,3.909020848720705e-10
UX1991,days_to_head,S2B_65682241,0.3756218905472637,3.431981313554452e-14
UX1991,days_to_head,S2B_66011112,0.3756218905472637,3.431981313554452e-14
UX1991,days_to_head,S2B_69048554,0.3656716417910447,1.1472530447414396e-6
UX1991,days_to_head,S2B_69048586,0.3656716417910447,1.1472530447414396e-6
UX1991,days_to_head,S2B_69255863,0.36318407960199006,1.7616577383823213e-13
UX1991,days_to_head,S2B_70847570,0.35820895522388063,3.4563461839069435e-7
UX1991,days_to_head,S2B_71241168,0.35820895522388063,3.4563461839069435e-7
UX1991,days_to_head,S2B_76002434,0.35820895522388063,1.4360605053384587e-10
UX1991,days_to_head,S2B_77289200,0.35820895522388063,4.1281536186479236e-8
UX1991,days_to_head,S2B_90578567,0.3532338308457711,9.18659175314895e-7
UX1991,days_to_head,S2B_90768387,0.3532338308457711,8.711353516217211e-8
UX1991,days_to_head,S2B_91663645,0.3532338308457711,3.6687724951321755e-12
UX1991,days_to_head,S2B_95239338,0.3681592039800995,8.577224408066194e-11
UX1991,days_to_head,S2B_116160238,0.33582089552238803,2.0606231771556274e-6
UX1991,days_to_head,S2B_116411394,0.33582089552238803,8.349473813612748e-7
UX1991,days_to_head,S2D_37793958,0.4427860696517413,3.3568537296595286e-22
UX1991,days_to_head,S2D_62615629,0.4129353233830846,1.837242890745287e-22
UX1991,days_to_head,S2D_63216748,0.4129353233830846,5.431200370143923e-10
UX1991,days_to_head,S2D_63526400,0.4129353233830846,6.456807406480012e-17
UX1991,days_to_head,S2D_63536732,0.4129353233830846,2.7460403129087944e-16
UX1991,days_to_head,S2D_63627793,0.4129353233830846,4.3743343661405364e-14
UX1991,days_to_head,S2D_67199299,0.4104477611940298,2.1132584522341667e-15
UX1991,days_to_head,S2D_69503850,0.4104477611940298,1.1552051303001999e-23
UX1991,days_to_head,S2D_69798438,0.4104477611940298,4.469514644685455e-18
UX1991,days_to_head,S2D_70643043,0.4104477611940298,1.204836109836477e-21
UX1991,days_to_head,S2D_72213516,0.4104477611940298,7.393488403915263e-12
UX1991,days_to_head,S2D_76886789,0.3383084577114428,3.2659625780647135e-6
